"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046547/0/120/90/02200625c24d70be9d42acaff32a4eb8/16/ff843dd4f56b90c6274592c364da3bd5/262046547.JPG","R2024920","S","1002 4350 BERESFORD STREET","VBSME","$448,000","1/11/2016","7","2","2","1,070","1988","28","Y",,"$365.00","Apartment/Condo","PETN, RENN","1","7","Burnaby South","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045667/0/120/90/23c15174ba196ac9246e435ed0efe08c/16/63ee9d282ee9f42de6bc7375417ea845/262045667.JPG","R2024040","S","66 11720 COTTONWOOD DRIVE","VMRCO","$448,500","1/11/2016","2","3","4","2,287","2007","9","N","2","$239.00","Townhouse","PETR, RENR","1","8","Maple Ridge","3","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036374/0/120/90/4f603208695db76bacbfaab93c3c42f7/16/4da961c44f43c12d68c065fcf1232938/262036374.JPG","R2014747","S","602 1068 W BROADWAY","VVWFA","$448,800","11/12/2015","71","1","1","567","2009","7","Y","1","$285.31","Apartment/Condo","PETY, RENY","1","4","Vancouver West","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262051923/0/120/90/d894951c1ce3bdcc4b120356d0d98de8/16/2eb46fe6c996ad86fde5ca28f917f23b/262051923.JPG","R2030296","S","2012 2655 BEDFORD STREET","VPQCE","$449,900","1/29/2016","2","2","2","1,185","2011","5",,"2","$185.10","Townhouse","PETR, RENR","1","7","Port Coquitlam","1","1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047337/0/120/90/aff2fd79bc9418b781118ce57d6bce3e/16/7c432a49408513e0407b89165aeaa940/262047337.JPG","R2025710","S","507 3588 CROWLEY DRIVE","VVECO","$450,000","1/18/2016","7","2","2","885","2002","14",,"1","$277.42","Apartment/Condo","PETR, RENR","1","6","Vancouver East","2","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034410/0/120/90/49f619967fe7d2df6f53c86233037c59/16/e7f7d2ff3bf421aba7c564c3d5c05974/262034410.JPG","R2012783","S","305 9399 ODLIN ROAD","VRI12","$450,000","11/2/2015","77","2","2","935","2012","4","Y","2","$365.00","Apartment/Condo","PETR, RENY","1","5","Richmond","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048094/0/120/90/eb975df046c7e73217458ccd67f78b2d/16/ea373a9b29f3a34c05aed3addf17708c/262048094.JPG","R2026467","S","3062 SMITH AVENUE","VBNCB","$450,000","1/19/2016","6","2","2","1,099","1983","33","Y","1","$226.46","Townhouse","PETR, RENY","1","7","Burnaby North","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033079/0/120/90/32823db22e534e856951fbf9deb00571/16/ae869152a0b6d5e320cbe1ea38158e26/262033079.JPG","R2011452","S","405 400 CAPILANO ROAD","VPMPM","$450,000","10/22/2015","86","2","2","1,108","2008","8",,,"$370.00","Apartment/Condo","RENR","1","7","Port Moody","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047319/0/120/90/b327585686547f6678249be90afc6082/16/71c50362666693ef252b219b1d46fc10/262047319.JPG","R2025692","S","1206 2055 PENDRELL STREET","VVWWE","$450,000","1/18/2016","2","1","1","795","1965","51","Y","1","$489.19","Apartment/Condo","AGER, PETR, RENN","1","4","Vancouver West","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040990/0/120/90/c87764f8c3e5f85d40bc123c0b8c845e/16/7e457d61470d7e09190119ef94393688/262040990.JPG","R2019363","S","PH8 3688 INVERNESS STREET","VVEKN","$450,000","12/6/2015","45","2","2","770","2013","3","N","1","$215.77","Apartment/Condo","PETR, RENY","1","5","Vancouver East","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262018351/0/120/90/e27b4794fef6c397b77093843ff2f964/16/f7243932fef0ac344af0eb473b224c8b/262018351.JPG","V1143474","S","608 9262 UNIVERSITY CRESCENT","VBNSF","$450,000","9/10/2015","133","2","2","1,008","2006","10","N","1","$383.24","Apartment/Condo","PETR, RENY","1","6","Burnaby North","2","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2028771","S","206 4155 CENTRAL BOULEVARD","VBSME","$450,000","1/22/2016","3","2","2","945","2006","10","N","1","$254.55","Townhouse","PETR, RENY","1","7","Burnaby South","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048163/0/120/90/9229a0562673c4ae2656954788c7b634/16/e90d4f83877df7adc59847adb484e244/262048163.JPG","R2026536","S","102 710 CHILCO STREET","VVWWE","$450,000","1/18/2016","8","1","1","743","1959","57","Y","1","$512.06","Apartment/Condo","PETN, RENN","1","4","Vancouver West","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044881/0/120/90/1956ff8042a05bc0d6022145977b5031/16/bcbbb1db49ac57124431c1b6043b5368/262044881.JPG","R2023254","S","2208 4508 HAZEL STREET","VBSFG","$450,000","1/5/2016","14","1","1","601","2015","1",,,"$212.00","Apartment/Condo","NO","1","4","Burnaby South","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049014/0/120/90/208c718ba2ed20897bd472aba8a0d483/15/5e1f89de9558821fc4488c5bcf6605e8/262049014.JPG","R2027387","S","211 7908 GRAHAM AVENUE","VBEBE","$450,000","1/21/2016","9","2","3","1,099","2011","5",,"1","$235.00","Townhouse","PETR, RENY","1","7","Burnaby East","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040756/0/120/90/ee8d515fe6e930c1470bebdaae1e92f8/16/3df6a8cdbd76c38df0d1f80998858b52/262040756.JPG","R2019129","S","209 1068 W BROADWAY","VVWFA","$452,000","12/1/2015","49","1","1","665","2009","7","Y","1","$343.46","Apartment/Condo","PETY, RENY","1","5","Vancouver West","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046230/0/120/90/4177a3f2efa90cedc085155038d8c6e9/16/2988a0acbbc574cdc07d42027eafb71c/262046230.JPG","R2024603","S","403 1919 WYLIE STREET","VVWFC","$452,000","1/12/2016","6","1","1","563","2012","4","N","1","$253.55","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044007/0/120/90/56803f7ac8035f80e81f228ca4dd7264/16/b0ef12e2b1785f65e6f057b004933925/262044007.JPG","R2022380","S","1402 1196 PIPELINE ROAD","VCQNC","$452,000","1/4/2016","3","2","2","1,259","1999","17","Y","1","$359.79","Apartment/Condo","PETR, RENN","1","7","Coquitlam","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044996/0/120/90/c118cf6b9507e8b766a078af5bcfaacf/16/d7e2fae2aea586cf503e4c2edf18ae84/262044996.JPG","R2023369","S","107 4747 54A STREET","VLDDM","$452,000","1/7/2016","7","2","2","1,205","1997","19",,"2","$325.00","Apartment/Condo","PETR, RENR","1","8","Ladner","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043856/0/120/90/b292a65139906df95bd8cbc1928b9de7/16/539f51b1da3d381fe961a10b9379a16b/262043856.JPG","R2022229","S","10 2332 RANGER LANE","VPQRD","$452,100","1/4/2016","6","2","2","1,208","2012","4",,"2","$179.15","Townhouse","PETR, RENY","1","6","Port Coquitlam","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035291/0/120/90/ff7cf06f2baf20df93ebf1cd52e4148b/16/72047545cac757b4169ded11837fc872/262035291.JPG","R2013664","S","207 2083 W 33RD AVENUE","VVWQU","$452,500","11/3/2015","69","1","1","749","2003","13","N","1","$303.23","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044982/0/120/90/ad6a455b28329fce2df1ab87f4dc8981/16/70e906c0ef967d142d0bfc49a674ee38/262044982.JPG","R2023355","S","2007 3007 GLEN DRIVE","VCQNC","$452,900","1/7/2016","21","2","2","853","2015","1",,"1","$301.51","Apartment/Condo","PETR, RENY","1","6","Coquitlam","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045103/0/120/90/646016c202aa5aad4d2307279944d953/16/1e6fa5b37fc89a6c69f0e0cb7c5dbc41/262045103.JPG","R2023476","S","3 1053 NICOLA STREET","VVWWE","$453,000","1/8/2016","3","1","1","612","1986","30","Y","1","$277.73","Apartment/Condo","PETY, RENN","1","5","Vancouver West","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261841240/0/120/90/f79295fe3523e214744c7d1c45a3c927/16/df9cfd1ed531a3eacbc0fbd84eb9df00/261841240.JPG","V1130612","S","1907 9888 CAMERON STREET","VBNSH","$453,000","6/23/2015","216","2","2","835","2009","7","Y","1","$250.00","Apartment/Condo","PETR, RENY","1","5","Burnaby North","2","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044072/0/120/90/645c623635da0c775668d0e0341baa55/16/5298815c4b3e9e1c696fc2793becada7/262044072.JPG","R2022445","S","407 6119 COONEY ROAD","VRI60","$453,008","1/4/2016","24","3","2","938","1996","20",,"2","$236.25","Apartment/Condo","PETN, RENY","1","7","Richmond","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043257/0/120/90/e051c73e8ca025b2200cac68af671065/16/b4e03c0e33a94f6508481b6ea78c1d96/262043257.JPG","R2021630","S","3204 488 SW MARINE DRIVE","VVWMR","$453,500","12/23/2015","19","1","1","500","2015","1","Y","1","$240.00","Apartment/Condo","PETY, RENY","1","5","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047417/0/120/90/246a3e57d2cce0c2861fab15889c4a32/16/bd34bffe8fb2670231d6102de8cf01ec/262047417.JPG","R2025790","S","2004 555 DELESTRE AVENUE","VCQCW","$454,000","1/18/2016","9","2","2","1,010","2008","8",,"2","$299.49","Apartment/Condo","PETR, RENY","1","6","Coquitlam","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048754/0/120/90/f349e896e8b15ee476233d1326bab622/15/5d0bf98c5569e6396640d0f5bdc14a35/262048754.JPG","R2027127","S","507 168 E ESPLANADE","VNVLL","$454,000","1/18/2016","10","1","1","679","2007","9","Y","1","$332.00","Apartment/Condo","PETY, RENY","1","5","North Vancouver","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040689/0/120/90/6a8d523c18ffdd820d077bed2f2196d6/16/d6a544f65e44bfec6028a9f99948b13b/262040689.JPG","R2019062","S","2806 3093 WINDSOR GATE","VCQNH","$454,900","12/2/2015","55","2","2","915","2016","0",,"1","$266.12","Apartment/Condo","PETR, RENY","1","5","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043644/0/120/90/e4a1e242fe7345f400423aaa98722515/16/fefc22250f7f20dfe11125085989928f/262043644.JPG","R2022017","S","44 6521 CHAMBORD PLACE","VVEKL","$455,000","1/1/2016","4","2","2","1,114","1991","25","N","2","$321.14","Townhouse","PETR, RENR","1","7","Vancouver East","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047829/0/120/90/f704ae0b9ebddbd2cdd4e33ee096573b/16/52708b010cb5c21bf8a0b188d4185aac/262047829.JPG","R2026202","S","207 1738 FRANCES STREET","VVEHA","$455,000","1/18/2016","8","2","1","776","1991","25","Y","1","$315.67","Apartment/Condo","PETR, RENR","0","5","Vancouver East","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046513/0/120/90/915e55c60c1b09f100b2d2c4d92e4303/16/5bfdbf5939dc96dfe68a312264d95720/262046513.JPG","R2024886","S","408 298 E 11TH AVENUE","VVEMP","$455,000","1/8/2016","12","1","1","665","2008","8","Y","1","$226.55","Apartment/Condo","PETY, RENY","1","6","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048092/0/120/90/cd411e615c7744b37dd35be35f6fed01/16/b6efe4c22eb3d9a74f4348e1e4bc3aeb/262048092.JPG","R2026465","S","206 6033 KATSURA STREET","VRI62","$455,000","1/18/2016","12","3","2","1,175","2007","9","Y","2","$372.83","Apartment/Condo","PETR, RENR","1","8","Richmond","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045832/0/120/90/86847b939a422286a6f4f733ca29616c/16/7a6f28b8b0ebdc284b6412ecd90e496b/262045832.JPG","R2024205","S","116 3010 RIVERBEND DRIVE","VCQCE","$455,000","1/12/2016","16","2","2","1,231","2011","5",,"2","$178.75","Townhouse","PETR, RENR","1","5","Coquitlam","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048636/0/120/90/6758456e92984c7ee5cd634c6bcbd005/16/b005a023704c584e47b534335f5fdb87/262048636.JPG","R2027009","S","701 1068 W BROADWAY","VVWFA","$455,000","1/20/2016","4","1","1","580","2009","7","Y","1","$280.00","Apartment/Condo","PETY, RENY","1","6","Vancouver West","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040982/0/120/90/49f106bbf38195bdf29504a94670d835/16/bcab1bc89d4b83a19db78929d63cd6ab/262040982.JPG","R2019355","S","904 8288 LANSDOWNE ROAD","VRI60","$455,000","12/7/2015","55","2","2","895","2008","8",,"2","$354.93","Apartment/Condo","PETR","1","5","Richmond","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045642/0/120/90/1d4ff87db0d5f54496ae7e5af8a42d39/16/81bf61a9bfb3b852fb3943c16afa9a23/262045642.JPG","R2024015","S","310 488 HELMCKEN STREET","VVWYA","$455,500","1/11/2016","7","1","1","615","1995","21","Y","1","$305.22","Apartment/Condo","PETY, RENY","1","5","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043326/0/120/90/64a2c187f7ec830e8fcf6cf76c083c80/16/a863f5cfe750a84ca7e48876ec17bbc1/262043326.JPG","R2021699","S","454 250 E 6TH AVENUE","VVEMP","$456,000","12/28/2015","7","1","1","592","2012","4","Y","1","$276.23","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041566/0/120/90/bbe338f1f2c3971c44415b65a94d1a57/16/9f4ac7a5adbbdab866bb9a212530f850/262041566.JPG","R2019939","S","3001 1188 PINETREE WAY","VCQNC","$456,000","12/8/2015","28","2","2","809","2016","0","N","1","$256.17","Apartment/Condo","NO","1","4","Coquitlam","2","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2019241","S","PH2 7108 COLLIER STREET","VBSHG","$457,500","12/4/2015","28","2","2","843","2006","10","Y","2","$221.00","Apartment/Condo","NO","1","5","Burnaby South","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044764/0/120/90/2beaa23c4610138f7bf8f9dde423b097/16/82380c0431d12fa1347a9aec3f4f98d5/262044764.JPG","R2023137","S","309 2133 DOUGLAS ROAD","VBNBP","$458,000","1/7/2016","2","2","2","863","2010","6","Y","1","$235.35","Apartment/Condo","PETR, RENY","1","6","Burnaby North","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033561/0/120/90/a3f3a5abfb6320763571a29abcc9f6bd/16/4595d6b2ed61d9ef5b1cb9ce402edaef/262033561.JPG","R2011934","S","214 5955 IONA DRIVE","VVWUL","$458,000","10/28/2015","81","1","1","602","2007","9","Y","1","$180.94","Apartment/Condo","PETR, RENY","1","5","Vancouver West","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262016447/0/120/90/002ed3f2360929f89bf09a16245206c0/16/ef1c9bf996314a3a8f2d423bea86c2bb/262016447.JPG","V1143294","S","27 23651 132ND AVENUE","VMRSV","$458,900","9/9/2015","123","3","4","2,085","2016","0",,"2","$226.39","Townhouse","NO","1","12","Maple Ridge","3","1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036114/0/120/90/94f72b55678ad3281496c44615b68906/16/fdead85f78de76b8bfa1b21b8258fced/262036114.JPG","R2014487","S","12 1188 WILSON CRESCENT","VSQDT","$459,000","11/10/2015","59","3","2","1,268","2016","0",,"3","$140.00","Townhouse","NO","1","6","Squamish","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261981934/0/120/90/b1a3f705c19dad7392a39c58ef89f6ef/16/1913c1cba1a8f6831dc3b4f0f77c2505/261981934.JPG","V1140602","S","301 2065 W 12TH AVENUE","VVWKT","$460,000","8/21/2015","146","1","1","753","2003","13",,"1","$299.62","Apartment/Condo","PETR, RENY","1","5","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045670/0/120/90/48a4b5e55f177144b549788faf519c72/16/f2bfaa1a49b429936227ac13e6b12453/262045670.JPG","R2024043","S","110 828 ROYAL AVENUE","VNWDT","$460,000","1/11/2016","6","2","3","1,107","2012","4","Y","1","$319.89","Townhouse","PETR, RENY","1","6","New Westminster","2","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043916/0/120/90/420726abd6572a51d599efc20b79e446/16/8a0ba626233aef13652d5fcf99e061b8/262043916.JPG","R2022289","S","808 1068 HORNBY STREET","VVWDT","$460,000","1/4/2016","5","1","1","540","2000","16","Y","1","$259.34","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048530/0/120/90/f620b398142bf1e2181af2bdadea886f/16/eca580501539254174272513e7df7bb8/262048530.JPG","R2026903","S","2206 3007 GLEN DRIVE","VCQNC","$460,900","1/19/2016","11","2","2","853","2015","1",,"1","$301.51","Apartment/Condo","PETR, RENY","1","6","Coquitlam","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040744/0/120/90/319c33d63ccc8846247d563210047988/15/9632976d48822c7d8857ea3505d37176/262040744.JPG","R2019117","S","906 5028 KWANTLEN STREET","VRI60","$461,800","12/3/2015","37","2","2","838","2006","10","N","1","$269.52","Apartment/Condo","PETR, RENY","1","5","Richmond","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044883/0/120/90/970c133dc22d1b4c6ef1360290cc90b1/15/f98cebaf3e9efc8b4e627cec12482277/262044883.JPG","R2023256","S","1108 3102 WINDSOR GATE","VCQNH","$462,000","1/7/2016","8","2","2","872","2013","3",,"1","$251.67","Apartment/Condo","PETR, RENR","1","6","Coquitlam","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045691/0/120/90/49375e72c69fb55ea0cec9c710cf9769/16/08bdd2211a97e7d554b798f68195f4ba/262045691.JPG","R2024064","S","211 1823 W 7TH AVENUE","VVWKT","$462,500","1/11/2016","8","1","1","595","1998","18","Y","1","$229.20","Apartment/Condo","PETY, RENY","1","7","Vancouver West","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027840/0/120/90/c732002e5d67054e6a1a84a42319ae94/16/ede36fad7819ae2d470b88c2a7f98fac/262027840.JPG","R2006213","S","102 2628 MAPLE STREET","VPQCE","$462,500","10/5/2015","101","2","2","1,381","2009","7","Y","2","$366.00","Apartment/Condo","PETR, RENR","1","7","Port Coquitlam","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044592/0/120/90/8f2bf2cd5ce9c10dc99a58b4782d081f/16/daeff29bcaa1ce122473c0c2542a9254/262044592.JPG","R2022965","S","304 4728 DAWSON STREET","VBNBP","$462,500","1/6/2016","4","2","2","969","2008","8","Y","1","$304.74","Apartment/Condo","NO","1","8","Burnaby North","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050178/0/120/90/f2368af50cd0dbb392877980c0a96e29/16/d0275ebcac2957be4152ce93e7579b91/262050178.JPG","R2028551","S","3008 488 SW MARINE DRIVE","VVWMR","$463,000","1/25/2016","1","1","1","497","2015","1","Y","1","$237.93","Apartment/Condo","PETY, RENY","1","5","Vancouver West","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049184/0/120/90/4f36101080a4147886293c70e791122a/16/ef7af45608ebe702bb724e09255f0ee9/262049184.JPG","R2027557","S","304 5270 OAKMOUNT CRESCENT","VBSOL","$463,150","1/21/2016","5","2","2","1,138","1996","20","Y","1","$344.28","Apartment/Condo","PETR, RENN","1","7","Burnaby South","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262038087/0/120/90/130f60c3d229fe0583ea34cdeba23060/16/9112497b9eef42c1ec604e27d29c6b13/262038087.JPG","R2016460","S","3110 4688 KINGSWAY","VBSME","$465,000","11/18/2015","47","1","1","652","2015","1","Y","1","$265.42","Apartment/Condo","NO, PETY, RENY","1","5","Burnaby South","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047018/0/120/90/36bdf5364cac5052bd16bb17082bfb3a/16/c938e0a338c66adaa90ebc62b98f860f/262047018.JPG","R2025391","S","26 160 PEMBINA STREET","VNWQB","$465,000","1/13/2016","10","3","3","1,298","2006","10","N","2","$214.49","Townhouse","PETR, RENR","1","7","New Westminster","2","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042645/0/120/90/d1016ff5ad732f501b1a23f397fe7403/16/ca5ce9ff231eaa5547d3a36a5be46110/262042645.JPG","R2021018","S","3107 9888 CAMERON STREET","VBNSH","$465,000","12/17/2015","28","2","2","835","2009","7","Y","1","$250.00","Apartment/Condo","PETR, RENR","1","5","Burnaby North","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037825/0/120/90/c03e522d40c21a5f460cf72b8d6701e8/16/4f4b6337ec83613eb46da0aa3842d77d/262037825.JPG","R2016198","S","805 7328 ARCOLA STREET","VBSHG","$465,000","11/18/2015","57","2","2","850","2009","7",,"1","$293.00","Apartment/Condo","PETR, RENY","1","7","Burnaby South","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045239/0/120/90/50e1f61584c41d5a31749c055e2edaaa/16/06df28e24dff268b304f5efa7d088049/262045239.JPG","R2023612","S","604 551 AUSTIN AVENUE","VCQCW","$465,000","1/6/2016","4","3","2","1,271","1990","26","Y","1","$311.00","Apartment/Condo","PETY, RENY","1","6","Coquitlam","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050966/0/120/90/1fafb44612588ef9ae8fa86123781777/16/a159690dac9902362ed1812b82bf9278/262050966.JPG","R2029339","S","11 2561 TRICOUNI PLACE","VWHBA","$465,000","1/26/2016","5","2","2","1,195","1980","36",,"2","$400.00","Townhouse","RENY","1","7","Whistler","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046041/0/120/90/01e8853611f0a7212f81361808d077e7/16/db0e7e3ba8636dede6b7b77d8691a8af/262046041.JPG","R2024414","S","1405 7063 HALL AVENUE","VBSHG","$465,000","1/12/2016","6","2","2","905","2007","9","Y","1","$309.48","Apartment/Condo","PETR, RENR","1","5","Burnaby South","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045104/0/120/90/e43cc5e6f2199ea55de743c1b555cb47/16/491fbd585a20a7026519ffcffc024b11/262045104.JPG","R2023477","S","311 9283 GOVERNMENT STREET","VBNGR","$465,000","1/8/2016","0","3","2","1,209","2007","9",,,"$428.99","Apartment/Condo","RENY","1","7","Burnaby North","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035273/0/120/90/d0e6a3141269b34785c876f7734a84d3/16/cad0989cba6f30e4d6fd3660677863cc/262035273.JPG","R2013646","S","21 23651 132ND AVENUE","VMRSV","$467,900","11/5/2015","77","3","4","2,102","2015","1","N","2","$228.68","Townhouse","NO","1","11","Maple Ridge","3","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035419/0/120/90/5acffb72023269c999ad23b33177570c/16/5da2dc60814824855568b79d19233e0c/262035419.JPG","R2013792","S","25 23651 132ND AVENUE","VMRSV","$467,900","11/5/2015","74","3","4","2,096","2015","1","N","2","$227.53","Townhouse","NO","1","11","Maple Ridge","3","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036538/0/120/90/2060c567f137bd76ef588a1f45bf5c74/16/a6d98648854fff3a17e0a4a586ae6c67/262036538.JPG","R2014911","S","1708 555 JERVIS STREET","VVWCB","$468,000","11/10/2015","73","1","1","527","1995","21",,"1","$278.13","Apartment/Condo","NO","1","5","Vancouver West","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043313/0/120/90/d56383f5d172173dfbfecc23d1694a3d/16/0256b0b394c8afa6f42fe6902279b640/262043313.JPG","R2021686","S","108 110 SWITCHMEN STREET","VVEMP","$468,000","12/23/2015","20","1","1","569","2014","2","Y","1","$257.00","Other","PETY, RENY","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046295/0/120/90/3b41f1b6f7c5661ec33b1a084862c63e/16/317c3fdb834ac9a32a2d6e7fefc6dcf7/262046295.JPG","R2024668","S","702 2409 W 43RD AVENUE","VVWKE","$468,000","1/13/2016","5","2","2","1,010","1964","52","Y","2","$592.91","Apartment/Condo","AGER, PETN, RENN","1","7","Vancouver West","2","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262012951/0/120/90/2f3a6b6bc09d58fdf338b07e2d5d316f/16/88bab162c10b97d4775b64a95bd3ba5a/262012951.JPG","V1142948","S","304 2020 HIGHBURY STREET","VVWPG","$469,000","9/7/2015","146","1","1","787","1990","26","Y","2","$244.53","Apartment/Condo","PETN, RENN","0","5","Vancouver West","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048020/0/120/90/cbd9f06d94c242a06727034c84d3f106/16/71351b2cb5c68e2c9ac96cc714ccb0df/262048020.JPG","R2026393","S","1606 6688 ARCOLA STREET","VBSHG","$469,500","1/19/2016","11","2","2","875","2011","5","Y","1","$247.00","Apartment/Condo","PETY, RENY","1","5","Burnaby South","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043014/0/120/90/06ecdc8de5bf6cdd825c8d4bf1dbff2c/16/ac6421fbba41370216301e8cddb65136/262043014.JPG","R2021387","S","127 9371 HEMLOCK DRIVE","VRI62","$470,000","12/21/2015","18","2","2","882","2009","7","Y",,"$323.43","Apartment/Condo","PETR, RENR","1","4","Richmond","2","0"
