"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116930/0/120/90/e1fcbf96427e9f48c42ae198de672ce7/16/8c5ea8820cc80cbfa3b7ee55594c1e07/262116930.JPG","R2095303","S","12050 221 STREET","VMRWC","$530,000","7/25/2016","58","2","1","1,160","1958","58","65.00","127","1","HOUSE","RANBG","4","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128032/0/120/90/017eb5f5501ebbcce1d25c389fdb0710/16/2c15c1d679e9b6abb495ab6c265d58ae/262128032.JPG","R2106405","S","24341 102A AVENUE","VMRAL","$540,000","9/6/2016","19","4","4","2,146","2003","13","0.00",,"1","HOUSE","2BSMT","11","Maple Ridge","2","2"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130130/0/120/90/6e828b8f29e01ebf8fe87213580ae313/16/841c59ac52d1859ef2e2b1bb06a13b57/262130130.JPG","R2108503","S","21211 RIVER ROAD","VMRSW","$545,000","9/13/2016","9","3","2","988","1958","58","104.00","74 IRR","1","HOUSE","RANBG","6","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124756/0/120/90/c424cb3865c5c5ea767e86be807a84a1/15/8ca394e9367732e2d3c27e411fa25d9f/262124756.JPG","R2103129","S","24283 102ND STREET","VMRAL","$545,000","8/24/2016","28","4","3","2,408","2002","14","30.00","89.2","1","HOUSE","2BSMT","15","Maple Ridge","3","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125505/0/120/90/1c1352f336bd6a100e28d6676ccbdee7/16/be76fe628ca7d0ff2d4d4632305d2177/262125505.JPG","R2103878","S","7394 LAUREL STREET","VPEPE","$550,000","8/22/2016","23","5","2","2,106","1984","32","66.62","121.39","2","HOUSE","2ST","10","Pemberton","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121433/0/120/90/f48107171b9c2cee1658e3d8bb91a010/16/42e70cf47286ddca24837aeeacd94db0/262121433.JPG","R2099806","S","11515 SUNSHINE COAST HIGHWAY","VSCPE","$550,000","8/10/2016","22","3","2","1,940","1975","41","341.30","1023.95","1","HACR","1ST","8","Sunshine Coast","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262105339/0/120/90/f42f675ad8347510d3219ca0cc630c45/16/e7b9252330eed2a38b254baab29c83e1/262105339.JPG","R2083712","S","1983 TWIN CREEKS ROAD","VSCGB","$550,000","6/20/2016","78","3","2","1,860","1994","22","321.00","357","1","HACR","RBBMT","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117958/0/120/90/94368d27a9f014e310308ee740dc5c71/16/8c3addadfa6308f08ca1a7186995ecfa/262117958.JPG","R2096331","S","400 HILLABY AVENUE","VOTOT","$557,000","7/28/2016","48","3","2","2,000","1981","35","75.00","120","1","HOUSE","RANBG","9","Out of Town","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117106/0/120/90/e3d01d6d45557a9bb560f719234e9efe/15/d009d4962364f6fc4ef9565f52af0220/262117106.JPG","R2095479","S","20622 W RIVER ROAD","VMRSW","$559,900","7/25/2016","57","2","2","1,340","1989","27","39.90","115.1","1","HOUSE","RBLFT","7","Maple Ridge","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262110268/0/120/90/e89de739c07cc361ce119587dfa0ffe6/16/9676df104c030dbc634d7051641c990b/262110268.JPG","R2088641","S","24285 101A AVENUE","VMRAL","$560,000","7/4/2016","62","3","4","2,177","2008","8","0.00",,"1","HOUSE","2BSMT","12","Maple Ridge","2","2"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262119580/0/120/90/af1f0f1cbd51c722288c693c879fabb4/4/d1a75871ecefe4a0d905a05064f3460d/262119580.JPG","R2097953","S","5532 CLAYTON AVENUE","VSCSD","$560,000","8/3/2016","51","3","2","1,866","2010","6","68.69","102.36","1","HOUSE","RANBG","10","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121988/0/120/90/9d1f50ba8f4eff2cc4624bb60542e0d0/16/afe937b68249c1c19158fd6234a1a57d/262121988.JPG","R2100361","S","1018 TENTH AVENUE","VNWMP","$565,000","8/11/2016","50","1","1","1,512","1912","104","25.10","130","1","HOUSE","2ST","3","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130959/0/120/90/4848828135040ef5125a7f2a42859eee/16/43e71f1f975ed07273433db59eec5912/262130959.JPG","R2109332","S","24357 102 AVENUE","VMRAL","$568,000","9/16/2016","7","4","3","2,273","2004","12","0.00",,"1","HOUSE","2BSMT","9","Maple Ridge","2","1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262106911/0/120/90/a397f937d9fd330dfee2d62af8e7bcfb/16/7d81379e83fed1b83dbea9496db7af8b/262106911.JPG","R2085284","S","322 JOHNSTON STREET","VNWQB","$570,000","6/27/2016","67","3","2","1,285","1911","105","33.00","146.8","1","HOUSE","2BSMT","7","New Westminster","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127213/0/120/90/1e9aebd65d75d9c2cde569295f23e958/16/a97cf58395639cc7b5674c78abfbadb2/262127213.JPG","R2105586","S","20889 123 AVENUE","VMRNW","$570,000","9/6/2016","22","4","3","2,010","1976","40","60.00","120","2","HOUSE","BSMNT","12","Maple Ridge","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262107786/0/120/90/19f9a4f6c5b5fd7f00191e9d91024f15/16/583de9d39a387d1d15e32f5f9fb98f50/262107786.JPG","R2086159","S","20 3871 W RIVER ROAD","VLDLA","$570,000","6/27/2016","85","3","3","1,889","2007","9","0.00",,"1","HOUSE","3ST, FLOAT","11","Ladner","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125590/0/120/90/c93140161b41838af2442d858cdd2dca/16/5a159bd06a9022eedaee085c99110875/262125590.JPG","R2103963","S","4701 HOTEL LAKE ROAD","VSCPE","$575,000","8/26/2016","16","2","2","1,850","2005","11","102.99","167.67","1","HOUSE","3ST","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262112581/0/120/90/1abfa17acdcf0b4f5d36bb3882343f81/16/3a7bbef6aa5d107b5283c53ba1898b2f/262112581.JPG","R2090954","S","12495 208 STREET","VMRNW","$575,000","7/13/2016","69","4","2","1,760","1958","58","72.60","135.7","1","HOUSE","RBBMT","10","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127871/0/120/90/79db1c8c937a5c60ffd6ff81312826f5/15/0e168a902592b07f238ce82235aed7cb/262127871.JPG","R2106244","S","20676 120A AVENUE","VMRNW","$580,000","9/7/2016","6","3","3","1,587","1987","29","30.00",,"1","HOUSE","3LEV","9","Maple Ridge","2","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262113134/0/120/90/4d77291412a8dbc0aaf204943f5c1419/16/4ae70daad3abdbdf2502a5fc003a33d8/262113134.JPG","R2091507","S","3336 RAE STREET","VPQLP","$580,000","7/12/2016","76","3","2","1,370","1984","32","104.00","51","1","HOUSE","RANBG","7","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134019/0/120/90/dfef38b61f834d511886cbe62d5d2686/16/94364fdccebee0aaab843c2d7192c196/262134019.JPG","R2112392","S","23411 SANDPIPER AVENUE","VMRCO","$580,000","9/27/2016","3","3","3","1,819","1985","31","49.30","121.3","1","HOUSE","2ST","8","Maple Ridge","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116814/0/120/90/cba466bda6c9ce2aa015359dfdbd8bf9/16/02129064f79fdd3326ee8bed09f4d9b2/262116814.JPG","R2095187","S","22621 BROWN AVENUE","VMREC","$580,000","7/26/2016","47","3","2","1,250","1973","43","92.00","141","1","HOUSE","1ST","7","Maple Ridge","1","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125974/0/120/90/17d648a88a10ec62e5c39898c098a095/16/aa803dec3c4db8359a2d885422b051fb/262125974.JPG","R2104347","S","12164 GEE STREET","VMREC","$580,000","8/27/2016","5","4","2","2,069","1973","43","60.00","120","1","HOUSE","SPLIT","9","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126751/0/120/90/4539a779e8033d3cb7c975d08843c8d4/16/00b2d1976aed961bc94fb898c67fef51/262126751.JPG","R2105124","S","5462 JULMAR ROAD","VSCSD","$585,000","9/1/2016","29","5","3","2,535","1990","26","172.90","IRR","2","HOUSE","RBBMT","16","Sunshine Coast","2","1"
