"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262225911/0/120/90/58dde0636ea4241e79fa6e4dfbe67524/16/75683a555f587c23e6113a8de02a1b7b/262225911.JPG","R2204284","S","907 168 POWELL STREET","VVEDT","$480,000","9/11/2017","8","1","1","555","2009","8","Y",,"$212.58","Apartment/Condo","PETR, RENY"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262195595/0/120/90/d8db90bdfe9011af00f17b0238bf11cb/16/56fea65e3fa47fcbb26b3d805c2f614d/262195595.JPG","R2173968","S","1506 161 W GEORGIA STREET","VVWDT","$480,000","6/5/2017","79","0","1","455","2012","5",,"0","$230.48","Apartment/Condo","PETR, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262205513/0/120/90/bd6588203b291e573bb0f17189e82ff6/16/03beda837910326875e27fd58152742f/262205513.JPG","R2183886","S","1010 1331 ALBERNI STREET","VVWWE","$480,000","6/30/2017","34","0","1","445","1999","18","Y","1","$235.41","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262237765/0/120/90/f7e1cd3d2492bfdc89e30fdd030119fe/15/61b5fee3387f4ee7aaa54db506c82e98/262237765.JPG","R2216138","S","413 1215 PACIFIC STREET","VVWWE","$480,000","10/19/2017","10","1","1","500","1977","40","Y","1","$215.00","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262200340/0/120/90/716eabd406ff1a59cf57c7eed3153bf5/16/36942a10e903d6d69ac21256de270a82/262200340.JPG","R2178713","S","2508 233 ROBSON STREET","VVWDT","$482,000","6/16/2017","39","0","1","442","2009","8","N","0","$160.51","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211289/0/120/90/97fd44ed55cdc9c64897cf3a372d43dd/16/689c1d84f993eb87f5dc350ea087fbf0/262211289.JPG","R2189662","S","601 933 HORNBY STREET","VVWDT","$483,000","7/17/2017","23","0","1","470","2005","12","Y",,"$197.46","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262205327/0/120/90/5e79a2eaefc64220f80965879fedebe3/16/97bcdf29df9f8b0260694a23c0f9299d/262205327.JPG","R2183700","S","103 985 JERVIS STREET","VVWWE","$485,000","7/1/2017","14","1","1","714","1948","69","Y",,"$302.00","Apartment/Condo","PETY, RENN"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220472/0/120/90/4c4396fdc3821735d3d1223d08b68dec/16/a1c5c30ed07b6b81dd1bdd575d04d857/262220472.JPG","R2198845","S","210 1215 PACIFIC STREET","VVWWE","$485,000","8/21/2017","81","1","1","495","1977","40",,,"$215.07","Apartment/Condo","PETR, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262238879/0/120/90/e32be7d89d773f0196cff3d6f057ddd1/16/9fd05dedd23251abdd98de86b33b17cf/262238879.JPG","R2217252","S","402 1216 HOMER STREET","VVWYA","$485,000","10/25/2017","7","0","1","452","1997","20",,,"$256.66","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262217504/0/120/90/e66bc77e371f27c46d175e259aced3d9/16/7728181fe1fdb03f17da1a2e18d14531/262217504.JPG","R2195877","S","201 1315 CARDERO STREET","VVWWE","$485,500","8/9/2017","16","1","1","706","1957","60","Y","0","$233.97","Apartment/Condo","PETN, RENN"
