"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262069177/0/120/90/17f482d74bb35176ae472c069f78d578/16/6f1c9ede2c24edb53348e1b6f8ecdfc8/262069177.JPG","R2047550","S","2510 833 SEYMOUR STREET","VVWDT","$488,900","3/18/2016","11","1","1","603","2011","5",,,"$192.96","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262054237/0/120/90/16bda96a67b062e02579d717d1091967/16/d56616e32830c13822ff549a49c4b560/262054237.JPG","R2032610","S","2701 131 REGIMENT SQUARE","VVWDT","$489,800","2/9/2016","1","1","1","563","2007","9","N","0","$272.28","Apartment/Condo","RENY, RENR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262070287/0/120/90/6fe08c5d493d3796313461ef3d5d4529/16/b6c6ac42ba1c7bdbdd1e006181d6e896/262070287.JPG","R2048660","S","806 689 ABBOTT STREET","VVWDT","$490,000","3/22/2016","17","1","1","561","2009","7","Y","1","$244.62","Apartment/Condo","NO"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262065468/0/120/90/5f520c2439970dd8ffcd92ce308e0ac4/16/3e55a229c16710f5d6f1b04baa48b980/262065468.JPG","R2043841","S","309 1010 RICHARDS STREET","VVWYA","$490,000","3/8/2016","24","1","1","535","2003","13","Y",,"$248.32","Apartment/Condo","PETY, RENY"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262058901/0/120/90/cb6237d5c613745d19c87143d8875f0f/16/6e0a0479ef5a50362740d5f46604632a/262058901.JPG","R2037274","S","1903 161 W GEORGIA STREET","VVWDT","$490,000","2/22/2016","7","1","1","531","2012","4","N","0","$259.11","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262072811/0/120/90/9e2a581252f24f19fedf6de0cdfd6ced/16/d5cabe87085da4e9cf8f4798542e6d90/262072811.JPG","R2051184","S","1206 1212 HOWE STREET","VVWDT","$490,000","3/29/2016","6","1","1","552","2008","8","Y","1","$246.02","Apartment/Condo","PETR, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077477/0/120/90/8a523ad0fdc5b352d7336ee117cda350/16/0569094536c22b0ca6864ed0f3278b89/262077477.JPG","R2055850","S","307 888 HAMILTON STREET","VVWDT","$490,000","3/26/2016","22","1","1","653","1993","23","Y","1","$235.58","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262056646/0/120/90/4d76f00de39b85610b7e6426d6f8b636/16/c56b1cf26366ba1095bc526404f72330/262056646.JPG","R2035019","S","317 933 SEYMOUR STREET","VVWDT","$490,000","2/15/2016","7","1","1","657","1998","18","N","0","$258.51","Apartment/Condo","PETR, RENY"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047391/0/120/90/11619522c0743f8e5137aa7839a95b98/16/33a81c512fb12b4412f71de0876de6e7/262047391.JPG","R2025764","S","609 233 ROBSON STREET","VVWDT","$490,000","1/18/2016","3","1","1","589","2009","7","N","1","$215.32","Apartment/Condo","NO, PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262074717/0/120/90/d2a3b05fee2e8ad196c01531d48a7133/16/ecbaf42c7c1100f8917ddbeee307177a/262074717.JPG","R2053090","S","1207 689 ABBOTT STREET","VVWDT","$490,000","4/4/2016","7","1","1","588","2009","7","Y","1","$244.62","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262082951/0/120/90/135aba11db40f3dfce25d75e379f8098/16/aeaaf286bf5b0dfd6dd5eef1d5e26ed0/262082951.JPG","R2061324","S","2203 939 HOMER STREET","VVWYA","$490,000","4/25/2016","0","1","1","573","1997","19","Y","1","$284.97","Apartment/Condo","PETR, RENR"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062464/0/120/90/7eb7dc093f5327906d9b4de7a41bc666/16/958bbd527d515127215f076b6e6515e0/262062464.JPG","R2040837","S","107 1355 HARWOOD STREET","VVWWE","$491,000","3/1/2016","6","1","1","669","1975","41","Y","1","$341.94","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045749/0/120/90/42c598ef4b384024956183388819df8b/16/6d56b0d9b33656e41d74b1dbfb413ba1/262045749.JPG","R2024122","S","207 1465 COMOX STREET","VVWWE","$492,500","1/11/2016","7","1","1","860","1988","28","Y","1","$352.20","Apartment/Condo","PETY, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050775/0/120/90/4889c7f58620ab02753f40a195a08010/16/43236525c6c4ff1e329e2f22c2e3b42b/262050775.JPG","R2029148","S","2506 58 KEEFER PLACE","VVWDT","$493,000","1/25/2016","10","1","1","655","2007","9","N","1","$302.86","Apartment/Condo","PETR, RENY"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262061372/0/120/90/c981cf9aa23dc345c9e14ffbf17c7627/16/7152716711da444908f4081213b1c4b4/262061372.JPG","R2039745","S","802 150 E CORDOVA STREET","VVEDT","$494,900","2/29/2016","3","2","2","738","2016","0",,"0","$290.00","Apartment/Condo","PETR, RENY"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062560/0/120/90/b35275f0b2de223f3095f104f2d34a81/16/b3f334cfe7e40e4985933b216f3e6221/262062560.JPG","R2040933","S","1205 188 KEEFER PLACE","VVWDT","$495,000","3/2/2016","12","1","1","609","2009","7","N","1","$263.44","Apartment/Condo","NO"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262051669/0/120/90/83aae1a8e4adac3656fef175b6aac325/16/3e695da88ed41056c361c56e49c8bb92/262051669.JPG","R2030042","S","1002 1155 SEYMOUR STREET","VVWDT","$495,000","2/1/2016","7","1","1","580","2005","11","Y","1","$253.07","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262074405/0/120/90/f1b892703b80c8a67b6a97d02002d377/16/4df096fe363e39b5d7f0849f2839c6aa/262074405.JPG","R2052778","S","1809 1189 HOWE STREET","VVWDT","$495,000","4/4/2016","7","1","1","605","1999","17","N","1","$296.05","Apartment/Condo","PETY, RENY"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262057355/0/120/90/8bccee6cacc613ae4d73637e281f4653/16/55247371e20db85eed2661a1f477a209/262057355.JPG","R2035728","S","2503 1189 HOWE STREET","VVWDT","$495,000","2/16/2016","5","1","1","602","1999","17","N","1","$290.00","Apartment/Condo","PETY, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062778/0/120/90/a82fe592b5a7656115d2571809ad114b/16/a792ac9e24ad7db6ed1ee0c1ef8fd96a/262062778.JPG","R2041151","S","510 1 E CORDOVA STREET","VVEDT","$495,000","2/29/2016","12","1","1","618","1997","19","N","1","$314.38","Apartment/Condo","PETR, RENR"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262055118/0/120/90/04a1250943fd1f5dbdaa7d74d6d285fc/16/a1af80aea8870183df4aacc101193947/262055118.JPG","R2033491","S","2602 833 SEYMOUR STREET","VVWDT","$496,000","2/9/2016","5","1","1","583","2011","5",,,"$195.00","Apartment/Condo","PETR, RENR"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050628/0/120/90/231c2cb527ff0bd02558474bb688ea7c/16/d189f8b739ce18afbec7b30eaed9e084/262050628.JPG","R2029001","S","1209 131 REGIMENT SQUARE","VVWDT","$496,000","1/27/2016","18","1","1","502","2007","9",,"1","$230.00","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062943/0/120/90/7afb3e1118f8bad0be4553c53a198cc1/16/592d5c9141cd7fa90e22c14a181f0663/262062943.JPG","R2041316","S","705 198 AQUARIUS MEWS","VVWYA","$496,090","3/2/2016","9","1","1","526","1999","17","Y","1","$266.91","Apartment/Condo","PETR, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048064/0/120/90/65b8bd92fed465100e2c1212fe09cad4/16/90398953ae951376643dccc4cb491657/262048064.JPG","R2026437","S","404 1838 NELSON STREET","VVWWE","$496,500","1/16/2016","9","1","1","668","1990","26","Y","1","$343.62","Apartment/Condo","PETR, RENN"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062981/0/120/90/585415895674ca3aab1037ca0fa6b7bc/16/32b0a03516d4e345f8ce7db9a1711d3b/262062981.JPG","R2041354","S","502 989 RICHARDS STREET","VVWDT","$498,000","3/2/2016","11","1","1","620","2000","16","Y","1","$330.29","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262052170/0/120/90/6b51e5c7a5dd82dfcafb7aec85c06418/16/e856a72edb5d6d9f057d2556e823da9a/262052170.JPG","R2030543","S","1209 977 MAINLAND STREET","VVWYA","$498,000","2/2/2016","7","1","1","500","2007","9","Y","1","$214.38","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262072330/0/120/90/a9cef1c152deba93ec6e262e41b43d72/16/a282a9150dc1338c39002765da1d929b/262072330.JPG","R2050703","S","1503 108 W CORDOVA STREET","VVWDT","$498,800","3/29/2016","7","1","1","682","2009","7",,"1","$373.28","Apartment/Condo","PETY, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043981/0/120/90/d9675a3b2dbdc5a178a86c9a0edf9e19/16/87149b122f560a7c51a4463b4bc6f06e/262043981.JPG","R2022354","S","103 1042 NELSON STREET","VVWWE","$499,900","1/4/2016","25","2","2","901","1986","30","N","1","$450.89","Apartment/Condo","PETR, RENN"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062121/0/120/90/21a059e200f7c98b920dda895f353d43/16/fddda8062051e0b0cc9e98c6caf51f92/262062121.JPG","R2040494","S","2507 501 PACIFIC STREET","VVWDT","$500,000","2/29/2016","7","1","1","585","1999","17",,"1","$320.05","Apartment/Condo","PETR, RENR"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262053206/0/120/90/99bd4f9b7f4911b3b1b73236837e89d9/16/f8264f363b3ff94cc4109e5eace5fb29/262053206.JPG","R2031579","S","903 989 BEATTY STREET","VVWYA","$500,000","2/2/2016","4","1","1","630","2004","12","Y","1","$283.76","Apartment/Condo","PETR, RENY"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262060926/0/120/90/5c634ba7b5ebe1ef6271f4ff9fc04bc1/16/2a554cbe12a0460a843461eef04ed301/262060926.JPG","R2039299","S","203 1042 NELSON STREET","VVWWE","$500,000","2/24/2016","30","2","2","914","1986","30",,"1","$450.89","Apartment/Condo","PETR, RENN"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262069772/0/120/90/77d88a1302f5bf777da994a07d88c121/16/2996baf1f6cce1c0829cbb78a4feaeed/262069772.JPG","R2048145","S","404 480 ROBSON STREET","VVWDT","$500,000","3/21/2016","11","1","1","548","2005","11","N","1","$281.17","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262072326/0/120/90/d73fe49e603ad077bbd61663fb48bdeb/16/c8eed090a74ec714eda11efa57d3c426/262072326.JPG","R2050699","S","1802 108 W CORDOVA STREET","VVWDT","$500,000","3/29/2016","7","1","1","629","2009","7","N",,"$364.51","Apartment/Condo","PETR, RENR"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067441/0/120/90/3a1e6db9775eab532d7d751ce91214ce/16/ec539c783b9ad4c28878387a618ca28a/262067441.JPG","R2045814","S","2008 128 W CORDOVA STREET","VVWDT","$500,000","3/14/2016","9","1","1","745","2009","7","N","1","$412.17","Apartment/Condo","PETR, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262064351/0/120/90/170b74f075234bc0b28685a1a17b3f22/16/c297d76e946e18028d7757a1de6fd71b/262064351.JPG","R2042724","S","B3 518 BEATTY STREET","VVWDT","$500,000","3/7/2016","6","1","1","758","1996","20","N","0","$336.80","Apartment/Condo","PETY, RENR"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262075034/0/120/90/728a164b2585980f037a0684a1cd11d6/16/a9aaee282f39f71ba0edd35769516b57/262075034.JPG","R2053407","S","606 189 KEEFER STREET","VVEDT","$500,000","4/4/2016","6","1","1","528","2015","1","Y","1","$276.00","Apartment/Condo","NO, PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049398/0/120/90/1f2c5e613028a97a626ac6996291bca9/16/e2079950e04b5fef54cd003def68e12a/262049398.JPG","R2027771","S","1103 1068 HORNBY STREET","VVWDT","$500,000","1/25/2016","9","1","1","549","2000","16","Y","1","$254.25","Apartment/Condo","PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048730/0/120/90/581e4515c0da0f0cdf8e7d345f569941/16/87df422bd4fb663ad5d8cf791cc6c996/262048730.JPG","R2027103","S","2101 1001 RICHARDS STREET","VVWDT","$500,000","1/21/2016","1","1","1","527","2005","11","Y","1","$258.76","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077569/0/120/90/b1bcfe79931205c76f30aeb42d0a8482/16/c692d3641615d8e704a619d6ed4d6fec/262077569.JPG","R2055942","S","507 910 BEACH AVENUE","VVWYA","$501,000","4/11/2016","5","1","1","548","1997","19",,"1","$307.23","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262061217/0/120/90/a768b21e9fea6fda5d0df740a6f3c4f3/16/360465eb365b4ba47360262725f80b58/262061217.JPG","R2039590","S","303 1042 NELSON STREET","VVWWE","$501,000","2/28/2016","17","2","2","1,030","1987","29","N","1","$457.88","Apartment/Condo","PETY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045564/0/120/90/10f3bcf36dfc062385d6511c39aaeac3/16/ac5de0dd0f9b3cf6ed602287915b7dea/262045564.JPG","R2023937","S","1201 1225 RICHARDS STREET","VVWDT","$502,000","1/11/2016","7","1","1","500","2003","13","Y","1","$210.00","Apartment/Condo","NO, PETY, SMKG"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045382/0/120/90/ec2e04db692f8bba367bb2552324f93e/16/cac7c13e4370d41ffea453eb849a6bc6/262045382.JPG","R2023755","S","1605 188 KEEFER PLACE","VVWDT","$502,000","1/11/2016","4","1","1","609","2009","7","N","1","$263.44","Apartment/Condo","NO"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262071884/0/120/90/0c4b6dd0fe176e289af5f6f074bef3bc/16/125639ea46a83af469f8ad2089d0d071/262071884.JPG","R2050257","S","1109 111 W GEORGIA STREET","VVWDT","$502,000","3/29/2016","11","1","1","656","2007","9",,,"$296.37","Apartment/Condo","PETY, RENY"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039363/0/120/90/098d26ec0f0d792d4aa88ebe866a0fcb/16/84fc94e7bb9ba28230134680937eddfd/262039363.JPG","R2017736","S","2303 161 W GEORGIA STREET","VVWDT","$502,000","11/26/2015","88","1","1","531","2012","4","N","1","$268.76","Apartment/Condo","PETY, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077501/0/120/90/f1aaf52c0ea295958cfcf09a690e0892/16/a0b77d44bbe76f155bf49097cd290a2a/262077501.JPG","R2055874","S","201 345 WATER STREET","VVWDT","$503,000","4/11/2016","7","1","1","650","2004","12","N",,"$247.14","Apartment/Condo","PETY, RENY, RENR"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262057410/0/120/90/5c154902b7d85389737a989dbfe8244e/16/765cacef967dd14e0497ea871bd3b53f/262057410.JPG","R2035783","S","715 161 W GEORGIA STREET","VVWDT","$503,000","2/16/2016","6","1","1","601","2012","4",,"1","$296.89","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262076253/0/120/90/9fb1b63ac56f2f7164ff4945d4f19545/16/eb8cfadb2585e8a248595fe39589495e/262076253.JPG","R2054626","S","1109 1009 EXPO BOULEVARD","VVWYA","$503,000","4/4/2016","11","1","1","677","1988","28","N",,"$333.79","Apartment/Condo","PETR, RENR"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262064633/0/120/90/89a3445722e2e63842ddaedc8cc75e25/16/fa59e5905077827daf72609a885197ca/262064633.JPG","R2043006","S","606 538 SMITHE STREET","VVWDT","$505,000","3/4/2016","33","1","1","621","2008","8","Y",,"$283.04","Apartment/Condo","NO"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047681/0/120/90/c768b8b12b6ddd12e6aa6eb475bc92b9/16/20670eb0ff0565a4798469755320cde7/262047681.JPG","R2026054","S","202 1860 ROBSON STREET","VVWWE","$505,100","1/18/2016","8","1","1","860","1986","30",,"1","$399.18","Apartment/Condo","PETN, RENN"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067452/0/120/90/1f0493bd3d2b0d42c803a6a8b632105d/16/436e13c3bab376ee18e1045fae086a54/262067452.JPG","R2045825","S","409 1550 BARCLAY STREET","VVWWE","$506,000","3/14/2016","8","1","1","680","1981","35","N","1","$270.00","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262066379/0/120/90/407797076d8489ea762c2a31f4a3badd/16/f89de71fe0d8d88fd246058746f9c458/262066379.JPG","R2044752","S","219 933 SEYMOUR STREET","VVWDT","$507,000","3/10/2016","11","1","1","664","1998","18",,"0","$262.75","Apartment/Condo","PETY, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262051933/0/120/90/cadad8a2d75ac5dd9da7c3d8cbf30800/16/ee2963560875b5fc772ef0af9b6b32eb/262051933.JPG","R2030306","S","705 33 W PENDER STREET","VVWDT","$507,000","2/1/2016","8","1","1","747","2009","7","Y","1","$407.35","Apartment/Condo","PETR, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048529/0/120/90/37c82c14352e3e852daa62e363f58a4e/16/1d2f0262d679d6a6bbcb4e919542ed8b/262048529.JPG","R2026902","S","509 977 MAINLAND STREET","VVWYA","$508,000","1/19/2016","10","1","1","515","2007","9",,"1","$275.00","Apartment/Condo","PETY, RENY"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041425/0/120/90/38b823c26226b2d118dec8d6187f7db5/16/b9613dc0d4be4d00512f9afedc094d8e/262041425.JPG","R2019798","S","2303 1188 HOWE STREET","VVWDT","$508,000","12/8/2015","37","2","2","796","1994","22","Y","1","$409.83","Apartment/Condo","PETR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049843/0/120/90/1637c4ecdcad0d200a39ac15ba7652be/16/3e4476dbc963131a23e9f8bfb6d44c28/262049843.JPG","R2028216","S","1601 1199 SEYMOUR STREET","VVWDT","$508,000","1/25/2016","7","1","1","586","2005","11","Y","1","$257.84","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062507/0/120/90/fa1b93fb30c364bb8c472df037709b69/16/d0a3bf7a001e8b6f9f6fd3e4f6203336/262062507.JPG","R2040880","S","2204 1155 HOMER STREET","VVWYA","$508,000","3/1/2016","10","1","1","687","1994","22","Y","1","$321.37","Apartment/Condo","PETR, RENR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048883/0/120/90/454197bb1c0d7cf009f6d8172267a787/16/e8059664ff81724ef6feb35533d82961/262048883.JPG","R2027256","S","1801 131 REGIMENT SQUARE","VVWDT","$508,000","1/21/2016","10","1","1","564","2007","9","N","1","$272.28","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262052623/0/120/90/4b21122329d35ef3c430383dbbbd9eaa/16/6e96c83757e027a48f5c0079a4b76de9/262052623.JPG","R2030996","S","1918 938 SMITHE STREET","VVWDT","$509,500","2/3/2016","4","1","1","608","2005","11","N","1","$235.08","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067961/0/120/90/e349969b26491acf55af7e3a08d60b57/16/57875f25a6c437afffc2d11ecd50c6f5/262067961.JPG","R2046334","S","1208 933 SEYMOUR STREET","VVWDT","$510,000","3/14/2016","7","1","1","564","1998","18","Y","1","$220.37","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262081580/0/120/90/9c84bc9b178942707241c7a43ff04aa1/16/ef78a039c1854c1086d6b5b383d34ac3/262081580.JPG","R2059953","S","605 22 E CORDOVA STREET","VVEDT","$510,000","4/19/2016","6","1","1","579","1997","19","N","1","$209.17","Apartment/Condo","PETR, RENR"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261871536/0/120/90/49fa55f28da3a446e41a6538693900c9/16/b0373aea50d9b5f6dd0ef2a6ffa89166/261871536.JPG","V1132744","S","715 22 E CORDOVA STREET","VVEDT","$510,000","7/6/2015","189","0","1","814","1997","19","N","1","$441.00","Apartment/Condo","NO"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262064401/0/120/90/d6f736c6a620020d520943e39486ac6c/16/6e2f7d248eb38c336d2257f3445ecd55/262064401.JPG","R2042774","S","508 58 KEEFER PLACE","VVWDT","$510,000","3/7/2016","8","1","1","630","2007","9","Y","1","$287.96","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261887599/0/120/90/73e217d4e00f0c52ff59f7823bd47f9d/16/27ea766ddc354236b305fb39e5e522e3/261887599.JPG","V1133929","S","909 1009 HARWOOD STREET","VVWWE","$510,000","7/10/2015","193","1","1","672","2014","2","Y","1","$293.73","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262056094/0/120/90/794b8cc506ab866724add3120bfdc685/16/b20ed8ba7343535c72c5c5458e6572f4/262056094.JPG","R2034467","S","406 546 BEATTY STREET","VVWDT","$510,000","2/12/2016","0","1","1","665","2008","8","Y",,"$272.00","Apartment/Condo","PETY, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048544/0/120/90/19229977f251b82c9cce8ead1d4afbe4/16/94f8cf3fc91dda98fb2aef2f48dc7709/262048544.JPG","R2026917","S","1701 977 MAINLAND STREET","VVWYA","$511,000","1/19/2016","10","1","1","587","2007","9","Y","1","$280.00","Apartment/Condo","PETY, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262065139/0/120/90/12e51403e3215ee5d268e412b392665b/16/f9b2e859d8eb7d657d2f814e6ed3711b/262065139.JPG","R2043512","S","703 933 SEYMOUR STREET","VVWDT","$511,000","3/8/2016","8","1","1","702","1999","17","N","1","$275.47","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077333/0/120/90/a95406af98e69ef5484203c783a4a59e/16/d13c629fd9a7b1435600799da2186782/262077333.JPG","R2055706","S","203 531 BEATTY STREET","VVWDT","$511,000","4/11/2016","9","1","1","558","2006","10","N","1","$287.85","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262064338/0/120/90/50b82fdf64e5480fc360f22d62c95295/16/be0bbfd44fe0fa955004d906c9f7fc29/262064338.JPG","R2042711","S","909 1225 RICHARDS STREET","VVWDT","$511,666","3/7/2016","7","1","1","500","2004","12","Y","1","$209.71","Apartment/Condo","NO, PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262052521/0/120/90/e106d3ee18aab3795ae11a93f5875a20/16/7c14ba96616e300c7a428b0097ca1736/262052521.JPG","R2030894","S","1805 1725 PENDRELL STREET","VVWWE","$512,000","2/2/2016","7","2","1","757","1974","42","Y","1","$413.68","Apartment/Condo","PETR, RENN"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050758/0/120/90/db32c7169b46b12f035fef9a0e580bc9/16/c7977f4579f6c04c6b3d18fa9d959046/262050758.JPG","R2029131","S","205 1252 HORNBY STREET","VVWDT","$513,000","1/27/2016","13","1","1","670","2008","8","N","1","$322.64","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262064984/0/120/90/3c169b902fcc140e278933ef439e9f14/16/6d2e2f9b460eca2d9d694819278e6ab9/262064984.JPG","R2043357","S","1707 111 W GEORGIA STREET","VVWDT","$513,000","3/8/2016","6","1","1","626","2007","9","N","1","$281.80","Apartment/Condo","PETR, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045981/0/120/90/0cd5d24ca41e81488e7b0a73be03787f/16/aa3be37181b97922cdb9ae33028d95de/262045981.JPG","R2024354","S","2 528 BEATTY STREET","VVWDT","$514,500","1/11/2016","7","1","1","701","2006","10",,,"$238.00","Apartment/Condo","PETY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036119/0/120/90/19f82b81edff8a46bd40172a30054fa5/16/04416fa473f59c957efa4135bc41313e/262036119.JPG","R2014492","S","1102 1221 BIDWELL STREET","VVWWE","$514,800","11/10/2015","69","1","1","510","2013","3","Y","1","$262.43","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262057462/0/120/90/c482830e3c24dc7d418dd1c78850d10a/16/9017a06a1ebc9b00c29015d8c17fd89c/262057462.JPG","R2035835","S","2305 1325 ROLSTON STREET","VVWDT","$515,000","2/16/2016","13","1","1","581","2013","3","N","1","$210.34","Apartment/Condo","PETY, RENY"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043975/0/120/90/46b21558c62b742805e7fe24f1b1092f/16/89edc970ec28cd0a928ef62281ded570/262043975.JPG","R2022348","S","503 1042 NELSON STREET","VVWWE","$515,000","1/4/2016","7","1","2","915","1986","30","N","1","$457.88","Apartment/Condo","PETR, RENN"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043911/0/120/90/926b193e766ba69f379f01252260ae68/16/df3633f708ea0f04868e006e078d6fa8/262043911.JPG","R2022284","S","1405 909 MAINLAND STREET","VVWYA","$515,000","1/4/2016","7","1","1","544","2007","9","Y",,"$226.18","Apartment/Condo","PETY, RENY"
