"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138467/0/120/90/d886f9f55ac18f0fa05bc529c7b77a25/16/41a1e0eea0d5223fb94425dbb7ccd073/262138467.JPG","R2116840","S","1909 1111 ALBERNI STREET","VVWWE","$1,460,000","10/14/2016","29","2","2","1,444","2008","8","N","1","$1,249.03","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262120575/0/120/90/c27def2fc00ca9d0137f46c7820bc74a/16/41d6832ee8e5fc21bde872d0cb623b0f/262120575.JPG","R2098948","S","4209 777 RICHARDS STREET","VVWDT","$1,468,000","8/8/2016","111","2","2","1,160","2016","0",,,"$532.16","Apartment/Condo","PETY, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142769/0/120/90/5e1471769fe672602ebf16e55499d708/16/aae08d7e69fb467a010554192761ef77/262142769.JPG","R2121142","S","PH1 1178 HAMILTON STREET","VVWYA","$1,475,000","11/1/2016","4","1","2","1,154","1996","20","Y","1","$600.00","Apartment/Condo","PETR, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145002/0/120/90/d5756efaa6c8478c5ed1e072a84b1e4e/16/e0f62fcb08c655136cfaf681b3a511c9/262145002.JPG","R2123375","S","2907 1028 BARCLAY STREET","VVWWE","$1,508,888","11/13/2016","4","2","2","1,322","2011","5","N","1","$575.00","Apartment/Condo","PETY, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143827/0/120/90/49c1e8d0f7071de97d421ed42ab762dd/16/50614f6596d539375a6c208b97a5a2d5/262143827.JPG","R2122200","S","1801 1111 ALBERNI STREET","VVWWE","$1,520,000","11/8/2016","2","2","3","1,553","2008","8",,,"$1,343.00","Apartment/Condo","NO"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262140138/0/120/90/67c53fae99e9f67d86e29530a388cd9b/16/1112a6ae1909b1c34ee1c267c756705d/262140138.JPG","R2118511","S","3308 1408 STRATHMORE MEWS","VVWYA","$1,550,000","10/19/2016","58","2","2","1,027","2003","13","Y","1","$435.00","Apartment/Condo","PETR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138821/0/120/90/c23001ab0172ec30e81d62d39b9104fc/16/e9f77e9a9837c6958e798cf59f47f5f6/262138821.JPG","R2117194","S","3801 1408 STRATHMORE MEWS","VVWYA","$1,560,000","10/17/2016","24","2","2","1,057","2002","14",,"1","$434.01","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142004/0/120/90/45856aba510ec5773e1fb50a5a6f1082/16/107a69b959224d4bb2382a76e5c39aac/262142004.JPG","R2120377","S","502 1155 MAINLAND STREET","VVWYA","$1,560,000","10/31/2016","2","2","2","1,345","1996","20","N","1","$648.95","Apartment/Condo","PETR, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134391/0/120/90/2ca66b801454b81ad7cdbbb531b69859/16/2536047987162a2a3b2f2b4844238e55/262134391.JPG","R2112764","S","502 1180 HOMER STREET","VVWYA","$1,565,000","9/28/2016","37","2","2","1,359","2007","9",,"2","$750.21","Apartment/Condo","PETR, RENR"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262106850/0/120/90/79212d4bdbc664d59847b7aa181fe731/16/0fe795ac6144bedb0de4a9b124d8a4ce/262106850.JPG","R2085223","S","1405 667 HOWE STREET","VVWDT","$1,580,000","6/27/2016","184","1","2","1,048","2013","3",,"1","$521.56","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262122282/0/120/90/f2a7b6da932aa3ffd432341ac9180fde/16/566902b444b037714e33d27963f1e23e/262122282.JPG","R2100655","S","3303 838 W HASTINGS STREET","VVWDT","$1,600,000","8/15/2016","87","2","2","1,219","2011","5","N","2","$749.82","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262140709/0/120/90/426dc0eace0a208b03a3be9a54899bb7/16/6eccfc7f5ee7ff52bf5018b8d183e0a0/262140709.JPG","R2119082","S","303 1067 MARINASIDE CRESCENT","VVWYA","$1,600,000","10/25/2016","14","2","2","1,214","2001","15",,"1","$531.83","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147479/0/120/90/cf33f818a0d9e6420d7942064cce5e15/16/9851c011d886e3430553a17c4b8407fd/262147479.JPG","R2125852","S","1904 590 NICOLA STREET","VVWCB","$1,650,000","11/28/2016","24","2","2","1,265","2002","15","Y","2","$803.66","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262133718/0/120/90/e39d68e11eda0843493bb2af6bb93a3e/16/2462e8277924af0804c6cea76c047cf2/262133718.JPG","R2112091","S","2903 1028 BARCLAY STREET","VVWWE","$1,650,000","9/26/2016","87","2","2","1,272","2011","6","N","1","$488.10","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262114671/0/120/90/8e463d51a8527eab92cd0fffff22248f/16/89a330a018757e50cf494712a0ceb368/262114671.JPG","R2093044","S","506 1155 MAINLAND STREET","VVWYA","$1,675,000","7/19/2016","119","1","2","1,275","1996","20",,,"$561.62","Apartment/Condo","PETY, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262108763/0/120/90/5356e7c23f639334d8efbe16734f1127/16/ac506ebd734e77d3495178ee7a22ef58/262108763.JPG","R2087136","S","1308 1111 RICHARDS STREET","VVWDT","$1,679,900","7/4/2016","144","2","2","1,041","2020","0","Y","1","$423.68","Apartment/Condo","PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138570/0/120/90/3fbd6bc4eaba200da5f369e636890100/16/27f036deb05503fcbc38f8d64f980440/262138570.JPG","R2116943","S","4205 777 RICHARDS STREET","VVWDT","$1,825,000","10/14/2016","37","3","2","1,135","2016","0","Y","2","$555.56","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138455/0/120/90/1053120cf5c6cab5a2b325e3c698be79/16/12860324e37a483278981a1bed6f5271/262138455.JPG","R2116828","S","3309 1111 ALBERNI STREET","VVWWE","$1,880,000","10/14/2016","27","2","2","1,445","2008","8",,"1","$1,162.14","Apartment/Condo","PETR, RENR"
