"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261897596/0/120/90/880fe724dbeca28a06d22d0bb6651be7/16/50539a751d221fe350a139ba8432a9ce/261897596.JPG","V1134767","S","1203 1188 HOWE STREET","VVWDT","$285,000","7/14/2015","1","1","1","495","1995","20","Y","1","$256.14","Apartment/Condo","PETR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261566231/0/120/90/f9c5f0cd2bf3203dd5361b3cbbbb2edf/16/b8e5a80b4b0e3b40b233a5de958c8364/261566231.JPG","V1109673","S","212 1055 HARWOOD STREET","VVWWE","$285,000","3/9/2015","139","1","1","705","1948","67","Y","0","$268.99","Apartment/Condo","AGER, PETR, RENN"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261920563/0/120/90/a13fc753a0818fd700798ccbca2bd17a/16/2d5726d31cd012d83f61b0a09d217158/261920563.JPG","V1136352","S","604 910 BEACH AVENUE","VVWYA","$285,000","7/27/2015","58","1","1","420","1997","18","N","1","$239.40","Apartment/Condo","PETR, RENY"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/63ed1da6b1b960795b2d411bf69cfae5/NoPhotoAvailable.jpg","V1134170","S","1403 1188 HOWE STREET","VVWDT","$288,000","7/14/2015","0","1","1","500","1994","21","Y","1","$262.55","Apartment/Condo","PETN, RENY, SMKG"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262009946/0/120/90/dfb75139a759710618ca719ad5ea36f6/16/d3cfcd155d3f03dfa5967c98b0db84dd/262009946.JPG","V1142922","S","505 1330 HARWOOD STREET","VVWWE","$290,000","9/8/2015","27","1","1","620","1970","45","Y",,"$327.07","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261859268/0/120/90/0e83f33b999926b3d6a9c72d6fa930f7/16/a8840f3609c9aa0e9c84140d4ce48262/261859268.JPG","V1131835","S","1204 1330 HARWOOD STREET","VVWWE","$290,000","6/29/2015","22","1","1","620","1970","45","Y","1","$327.07","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262013341/0/120/90/055d93ce8a6e22a6718276845786a750/16/31a591d21d4aa6a487d67ed916c220aa/262013341.JPG","V1142980","S","308 1230 HARO STREET","VVWWE","$290,888","9/8/2015","40","0","1","435","1986","29","Y","1","$243.64","Apartment/Condo","PETY, PETR, RENN"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261987826/0/120/90/c1d9ed450e8d287c8c0c3b52d2f52287/16/aa3f9c7caa57efffcd9a0259294de329/261987826.JPG","V1141053","S","1105 1850 COMOX STREET","VVWWE","$290,900","8/26/2015","11","1","1","582","1968","47","Y","1","$294.00","Apartment/Condo","AGER, PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261991403/0/120/90/02ae73ed2a10f591c1078eb836848740/16/65d5273784b52d8dc1470a5218c84df4/261991403.JPG","V1141300","S","1603 1331 ALBERNI STREET","VVWWE","$292,000","8/26/2015","21","0","1","396","1999","16",,,"$200.00","Apartment/Condo","PETR, RENY"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261936068/0/120/90/52c00c781eb6ea7a64de5d73f1d28657/16/24a029f986c6f944e218962b6258a947/261936068.JPG","V1137383","S","209 1169 NELSON STREET","VVWWE","$295,000","8/4/2015","15","1","1","635","1981","34",,"1","$341.51","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261722429/0/120/90/19c2c63492d67875380f6ef720438ffa/16/981ef2fef80d8c65be582f743aed6646/261722429.JPG","V1121725","S","905 1333 HORNBY STREET","VVWDT","$295,000","5/7/2015","71","1","1","530","1978","37","N","0","$235.82","Apartment/Condo","PETR, RENY"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261839896/0/120/90/4f99ccfa6f8e8b36114aa3a2b8471fe6/16/94d94a7f4659be5b63e158ca9778ac5d/261839896.JPG","V1130525","S","1003 1331 ALBERNI STREET","VVWWE","$295,000","6/22/2015","29","0","1","396","1999","16","Y","1","$200.52","Apartment/Condo","PETY, RENY"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261826129/0/120/90/b8360f464a6ba26ad9c259f6631beef5/16/96bc9be34c1b3f26596548b0dccc4e62/261826129.JPG","V1129566","S","1009 1331 ALBERNI STREET","VVWWE","$295,000","6/13/2015","6","0","1","396","1999","16","Y","1","$201.00","Apartment/Condo","PETR, RENY, SMKG"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261722967/0/120/90/1ab6f3ef7415170f4850fdaedec0253b/15/cfbdc93c473946eadb5932ba38069b2e/261722967.JPG","V1121645","S","214 1189 HOWE STREET","VVWDT","$295,000","5/4/2015","39","0","1","413","1999","16",,"1","$203.34","Apartment/Condo","RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261950566/0/120/90/b4a94af16aa328742b0c8a8bcc37867e/16/5f3e646338b21fe80daa0e2e2b2dc9db/261950566.JPG","V1138458","S","609 1331 ALBERNI STREET","VVWWE","$295,500","8/10/2015","28","0","1","396","1999","16","Y","1","$200.54","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261599622/0/120/90/db488335d7a8ebba4697be8dcd217215/16/89ab3e9ab6d19d8f29a5154ac21a8343/261599622.JPG","V1112295","S","713 989 NELSON STREET","VVWDT","$299,000","3/23/2015","76","2","1","500","1995","20","Y","0","$293.05","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262029514/0/120/90/ea2b9368f6c3b5d72468e39f86ac5447/16/c9377e3dbd0025b45fdb20679d199f19/262029514.JPG","R2007887","S","317 1189 HOWE STREET","VVWDT","$300,000","10/13/2015","14","0","1","414","1999","16","N","1","$203.34","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261699315/0/120/90/7bf097c0c2832a8fc52f0a20ca80d956/16/d85082281622699f115124575cd0ee02/261699315.JPG","V1119978","S","208 1169 NELSON STREET","VVWWE","$300,000","4/29/2015","63","1","1","573","1980","35","N","1","$307.35","Apartment/Condo","PETR, RENR"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261787716/0/120/90/31a228671b637f3b16865aa413681076/16/f406817e13ddb3b9ab2affbd112b74f6/261787716.JPG","V1126628","S","1003 1250 BURNABY STREET","VVWWE","$300,000","5/28/2015","22","1","1","540","1966","49","N",,"$527.89","Apartment/Condo","PETN, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261564743/0/120/90/c40f2aae32d6400528bb4799bd1a52bf/16/4797e13a234039e8d7c0981315668467/261564743.JPG","V1110014","S","211 1189 HOWE STREET","VVWDT","$300,000","3/9/2015","158","0","1","483","1999","16",,"1","$232.67","Apartment/Condo","PETY, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261878709/0/120/90/997e58b323579c333c7b09c2e4727eb8/16/25221aa2f25d5a0390860a9b37a1c539/261878709.JPG","V1133351","S","1006 1188 HOWE STREET","VVWDT","$300,000","7/6/2015","28","1","1","495","1994","21",,"1","$262.55","Apartment/Condo","PETR, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261771586/0/120/90/8b0b53985518df0292725908d074cbb1/16/a7395fe862e584e72414e65d3482d3b7/261771586.JPG","V1125357","S","307 1169 NELSON STREET","VVWWE","$302,500","5/26/2015","29","1","1","573","1981","34","N","1","$307.35","Apartment/Condo","PETR, RENR"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261926450/0/120/90/55ec38a9defbbe5aa55dcbae77e4ae05/16/b887a809082b4cfbc52d648a2a9b5020/261926450.JPG","V1136794","S","1203 1100 HARWOOD STREET","VVWWE","$303,000","7/29/2015","83","1","1","615","1966","49","Y",,"$336.14","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261831872/0/120/90/758e9676c5f911dc84848968427e6795/16/b9fa6988256d64aa4abca02bab1fc033/261831872.JPG","V1129971","S","908 233 ROBSON STREET","VVWDT","$304,000","6/18/2015","4","0","1","439","2009","6","N","0","$160.24","Apartment/Condo","PETR, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261933435/0/120/90/667537c2fbdd0997b7070b1e73efac77/16/189aba1cd8fd7f4c589ffd61eedcb796/261933435.JPG","V1137232","S","102 1830 ALBERNI STREET","VVWWE","$305,000","7/28/2015","22","1","1","544","1976","39","Y",,"$266.88","Apartment/Condo","PETR, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261819355/0/120/90/facf9d5d877b259462ef27c7ae06cb50/16/defe0fb12418b527e5aac0a5c86b232c/261819355.JPG","V1128961","S","210 910 BEACH AVENUE","VVWYA","$305,000","6/15/2015","12","1","1","399","1997","18","N","1","$225.55","Apartment/Condo","PETR, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261923298/0/120/90/21d045280a8639fa4e03dceddc9c5f89/16/bce6da10a79ff2a229b23266d3125019/261923298.JPG","V1136557","S","202 1177 HORNBY STREET","VVWDT","$305,000","7/28/2015","26","1","1","628","1994","21","N","1","$294.86","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261749509/0/120/90/6a1ad25d00740482dbd462b5a1b8f21e/16/f7817641703cb17315d98d409fc9482e/261749509.JPG","V1123697","S","412 1216 HOMER STREET","VVWYA","$310,500","5/19/2015","81","0","1","454","1997","18",,,"$251.51","Apartment/Condo","PETY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261927506/0/120/90/7fcc9e46c71e3c6ebd152203090037d5/16/7c26dd344e800b22fdb6108da6db3c17/261927506.JPG","V1136865","S","309 1435 NELSON STREET","VVWWE","$312,000","7/28/2015","35","1","1","687","1976","39","Y","1","$442.99","Apartment/Condo","PETY, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261848332/0/120/90/045913b71ce11e2c6812875ce5602b6a/16/7f70a1f0d0cb631b176745527d56ceb7/261848332.JPG","V1131376","S","1503 1199 SEYMOUR STREET","VVWDT","$314,000","6/26/2015","10","0","1","440","2005","10","Y","0","$199.16","Apartment/Condo","PETR, RENY"
