"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262032955/0/120/90/853a5f74d21729154be2c091c0cf0d28/16/33ac4e24ad532204bbe06b0109e24e06/262032955.JPG","R2011328","S","21590 SPRING AVENUE","VMRWC","$490,000","10/22/2015","43","3","2","1,700","1976","39","70.00","119","1","HOUSE","RANBG","10","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040619/0/120/90/7f0d447556cc14acfdf4116f4f5d7cc9/16/1d2d768c45823837cf27033fd6d11ef3/262040619.JPG","R2018992","S","12228 DELCREST STREET","VMRWC","$491,500","12/3/2015","6","5","2","2,252","1962","54","0.00",,"2","HOUSE","RBBMT","13","Maple Ridge","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042585/0/120/90/5ce381f94c4aabda7d14ef5354ae75bd/16/9ca8928d52e65233db009e209d723cde/262042585.JPG","R2020958","S","24336 101A AVENUE","VMRAL","$494,900","12/15/2015","5","5","4","2,055","2006","10","26.00",,"2","HOUSE","2BSMT","11","Maple Ridge","3","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039211/0/120/90/c62090854da9cddbdc205209a0964ebe/16/408e9894184562f9c306cff3a216a754/262039211.JPG","R2017584","S","13005 224 STREET","VMRWC","$495,000","11/25/2015","34","2","1","900","1946","70","64.00","278","1","HOUSE","1ST, RANBG","6","Maple Ridge","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034154/0/120/90/e8a357d14f0e1ae8d2b4ffaf9fe17a5b/15/b8592e35e5709605c8a94ff4b69cdc44/262034154.JPG","R2012527","S","19878 HAMMOND ROAD","VPISM","$495,000","10/30/2015","44","5","2","2,500","1998","17","50.00",,"1","HOUSE","BSMNT","11","Pitt Meadows","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041517/0/120/90/0a525681022ad0b180a6092971c30f26/16/5ffb478cbb80981342b3a1dada536255/262041517.JPG","R2019890","S","24406 102 AVENUE","VMRAL","$499,900","12/9/2015","9","4","4","2,126","2015","0","0.01",,"1","HOUSE","2BSMT","9","Maple Ridge","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041294/0/120/90/c0002dd8a0017a3db36db73e33a22306/16/a48cc51d3695437113d2ede68614bb91/262041294.JPG","R2019667","S","11949 238B STREET","VMRCO","$500,000","12/5/2015","9","3","2","1,210","1988","28","56.40","106.2","1","HOUSE","RANBG","6","Maple Ridge","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261907482/0/120/90/4b82b04e638f9f586a2021f14471446f/16/32e65a26f163abd9157dfeba675cd433/261907482.JPG","V1135462","S","1432 GEM PLACE","VSCRC","$500,000","7/21/2015","133","3","2","2,008","2014","2","92.00","236.28","1","HOUSE","1ST","7","Sunshine Coast","2","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035294/0/120/90/0143c7821cc0dab1b827c7d4135f3a36/16/b356b0f5168906cadd6a2ad17744f7fb/262035294.JPG","R2013667","S","1443 TUNSTALL BOULEVARD","VBDBD","$505,000","11/1/2015","30","3","3","1,591","1995","20",,,"1","HOUSE","2ST","9","Bowen Island","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033825/0/120/90/aaec52184b27a8a5b532c450fea93e32/16/e69b4f49e4a069baf57395e2694cb851/262033825.JPG","R2012198","S","11745 N WILDWOOD CRESCENT","VPISM","$505,555","10/28/2015","49","4","2","1,600","1980","36","0.00",,"1","HOUSE","2ST","7","Pitt Meadows","1","1"
