"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261324900/0/120/90/8d06f5e872d0cddbb0c8e1f3285ad78e/16/1131b6db96239d7c0372b5b8cf888cbe/261324900.JPG","V1090663","S","15 11870 232ND STREET","VMRCO","$285,000","10/17/2014","78","3","3","1,377","1995","19","N","2","$217.15","Townhouse","PETR, RENR","1","7","Maple Ridge","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261444948/0/120/90/644ed5f0caccad26285959a0807479bc/16/12b1c403fc9b3e8e04dc58e783b25454/261444948.JPG","V1098858","S","302 215 TWELFTH STREET","VNWUP","$285,000","1/12/2015","13","2","2","900","1997","18","Y","1","$286.00","Apartment/Condo","PETR, RENN","1","5","New Westminster","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261443866/0/120/90/6dddbc76a6c683387a63ab81549e5b4f/16/51ca2e2509fc18293026c7b8d8a648b2/261443866.JPG","V1098772","S","102 8280 WESTMINSTER HIGHWAY","VRI60","$285,000","1/9/2015","4","2","2","953","1992","23","N","1","$309.64","Apartment/Condo","PETN, RENR","1","5","Richmond","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261153269/0/120/90/791193941906c36363086038d586a87b/16/097e3d9fa5c208a603e7c34e2d17a97b/261153269.JPG","V1078117","S","327 4314 MAIN STREET","VWHVI","$285,000","7/24/2014","180","1","1","568","1996","18",,"1","$441.00","Apartment/Condo","PETY, RENY","1","3","Whistler","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261466059/0/120/90/851421f60f613b31d531259ddb831035/16/9375d5b5feb41531783bb5ad6556b2aa/261466059.JPG","V1100819","S","306 1075 COMOX STREET","VVWWE","$285,000","1/21/2015","2","2","1","800","1970","45",,,"$341.44","Apartment/Condo","PETN, RENY","1","5","Vancouver West","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261095504/0/120/90/04351d09238e3bb1a6a5048cc98d4b7e/16/b0d8f2f11703f4e3e095f0811c47d101/261095504.JPG","V1073262","S","109E 3081 GLEN DRIVE","VCQNC","$285,000","6/30/2014","188","2","3","1,160","1993","21","Y","2","$349.86","Townhouse","PETR, RENR","1","7","Coquitlam","2","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261183523/0/120/90/0f883a1b42defc499bf57937967c7538/16/b90d3d107f6eafe4a0237b079c33e05a/261183523.JPG","V1079896","S","336 12339 STEVESTON HIGHWAY","VRI81","$285,000","8/12/2014","160","1","1","592","2014","0","N","1","$217.03","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261421906/0/120/90/7b04849bd2463327359d5076f2b9732c/16/b9b86860b162c3da296d73aed3098f92/261421906.JPG","V1097019","S","310 6745 STATION HILL COURT","VBSSS","$286,000","12/18/2014","21","1","1","710","1994","20","Y","1","$199.87","Apartment/Condo","PETR, RENN","1","6","Burnaby South","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261434108/0/120/90/e32d4246ce826a636a7c7de1d44723fd/16/e1b7e7680413e0adf9f1fa4bea6ad61d/261434108.JPG","V1097724","S","319 2477 KELLY AVENUE","VPQCE","$286,000","1/5/2015","9","2","2","977","2008","7","N","2","$247.30","Apartment/Condo","PETR, RENR","1","7","Port Coquitlam","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261470710/0/120/90/791551e8369b67a5f2879b5f59b64fdf/16/b7ef59607355b53e69a2991bb1ee2c33/261470710.JPG","V1101205","S","306 5665 IRMIN STREET","VBSME","$286,000","1/23/2015","5","1","1","650","2010","5","Y","1","$203.03","Apartment/Condo","NO, PETY, RENY","1","5","Burnaby South","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261375666/0/120/90/d47fffdf7c56106f1d24c09a32c0abc7/16/c06146fb604dcfc39523b7f44d4bcbcb/261375666.JPG","V1094060","S","211 6939 GILLEY AVENUE","VBSHG","$286,000","11/13/2014","70","2","2","900","1992","22",,"1","$339.59","Apartment/Condo","PETR, RENN","1","5","Burnaby South","2","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261434252/0/120/90/d86f62e5040ae7e8a1ef7a3513498b73/16/293401b71ed6f608704ed9fcfda229cb/261434252.JPG","V1097753","S","1105 3663 CROWLEY DRIVE","VVECO","$286,000","1/5/2015","25","1","1","578","2005","10","Y","1","$164.17","Apartment/Condo","PETR, RENY","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261439950/0/120/90/508b27aeba6c467c214222c26ed6dee1/16/fa9427fa7edfec3cc86df7ac1bc3cc5d/261439950.JPG","V1098389","S","301 719 PRINCESS STREET","VNWUP","$287,000","1/5/2015","0","1","2","1,005","1995","20",,"1","$331.67","Apartment/Condo","PETN, RENN","1","6","New Westminster","1","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261434988/0/120/90/5cdc8e6132b94248c8565c6d4ea9f675/16/ebe5f159d464b62e17f5702129366e76/261434988.JPG","V1097879","S","1005 3663 CROWLEY DRIVE","VVECO","$287,000","1/5/2015","21","1","1","575","2005","10","Y","1","$164.17","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261453460/0/120/90/019d0a0c9ffd20d99b00210883845b08/16/0d5580d33789b34103cff27c6b20ce0e/261453460.JPG","V1099695","S","108 2234 PRINCE ALBERT STREET","VVEMP","$287,000","1/15/2015","6","1","1","630","1978","37","Y","1","$329.86","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322783/0/120/90/82923c37606d17ea9a205aa54d6bb3e5/16/f347c08b5e210f6b44999d1da6f3c4fe/261322783.JPG","V1090560","S","872 BLACKSTOCK ROAD","VPMNS","$287,000","10/16/2014","87","3","1","1,038","1977","37","Y","2","$190.00","Townhouse","PETR, RENY","1","8","Port Moody","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261442376/0/120/90/37af5f2b04f6a62017e8e1dbd0422cbb/16/cd80379d32630fdbf09317212cd4960b/261442376.JPG","V1098629","S","103 48 RICHMOND STREET","VNWFV","$287,000","1/7/2015","6","2","2","1,194","1993","22","Y","1","$401.02","Apartment/Condo","AGER","1","6","New Westminster","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211795/0/120/90/d09b63e2ae85bd74824928251a751bca/16/a253ac2c26739037dc6d90677baf3689/261211795.JPG","V1081955","S","201 8600 PARK ROAD","VRI60","$287,500","8/25/2014","137","1","1","671","2011","3",,"1","$208.69","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260813317/0/120/90/e6cbb748fb2ed9b2325ef43436c053dc/16/edeb485f3645f3842b96520735975c0d/260813317.JPG","V1050200","S","805 555 DELESTRE AVENUE","VCQCW","$288,000","3/1/2014","313","2","1","700","2008","6",,,"$199.00","Apartment/Condo","NO","1","5","Coquitlam","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261448478/0/120/90/28b3c6461e0e66e14dbede22e9a694c8/16/ecfae9b7704d1a7662facf45c51707a1/261448478.JPG","V1099246","S","2907 892 CARNARVON STREET","VNWDT","$288,000","1/13/2015","17","1","1","630","2009","6",,"1","$190.19","Apartment/Condo","PETR, RENY","1","4","New Westminster","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350543/0/120/90/d278006f70acd578a40e607396edf6da/16/5a74e28d084ad860adc654e7d4030fae/261350543.JPG","V1092342","S","1703 2959 GLEN DRIVE","VCQNC","$288,000","10/31/2014","88","1","1","710","2009","5",,,"$248.00","Apartment/Condo","PETR","1","5","Coquitlam","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261273660/0/120/90/ff5f3459866a415f7fb6ad64acc47b8f/16/bd10ed51bc129177c6bc94d9b2a37941/261273660.JPG","V1086741","S","9 1400 PARK STREET","VPEPE","$288,000","9/22/2014","111","3","3","1,355","1997","17",,"4","$253.14","Townhouse","NO","1","7","Pemberton","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261408089/0/120/90/83d01b71527797daee9f47f544c04321/16/81779b683f4f4a277184725774a505b1/261408089.JPG","V1096201","S","1205 555 DELESTRE AVENUE","VCQCW","$289,000","12/5/2014","55","2","1","700","2008","6","N","1","$209.37","Apartment/Condo","PETR, RENY","1","5","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261445224/0/120/90/c587f0caff90232dc5965ca07a7dccd6/16/bea05261336eaa09f8306343e6da3cad/261445224.JPG","V1098828","S","116 9151 NO 5 ROAD","VRI81","$289,000","1/12/2015","3","3","2","1,493","1975","40","Y","2","$372.88","Apartment/Condo","PETR, RENR","1","9","Richmond","1","1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261399958/0/120/90/04e675af499f150ab2d9267a29c630aa/16/0fcaa0b3061bb87ec0de6e18c3882d9e/261399958.JPG","V1095642","S","704 7235 SALISBURY AVENUE","VBSHG","$289,000","12/1/2014","39","2","1","944","1983","31",,"1","$232.39","Apartment/Condo","PETN, RENN","1","6","Burnaby South","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261372160/0/120/90/17cd446a15f2b4152d6c5baade791553/16/26a68251ce2dddd86cb787b2a9f71123/261372160.JPG","V1093816","S","616 10155 RIVER DRIVE","VRI11","$289,000","11/13/2014","65","1","1","614","2014","0","N","1","$210.30","Apartment/Condo","PETY, RENY","1","3","Richmond","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261443697/0/120/90/8be6594344e0aaaea01eb5a0006a54aa/16/2ab246bf153c6135e99b367552dbe15a/261443697.JPG","V1098752","S","307 6026 TISDALL STREET","VVWOA","$289,000","1/7/2015","6","2","1","930","1960","55","Y","1","$437.28","Apartment/Condo","AGER, PETN, RENN","1","5","Vancouver West","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261455470/0/120/90/af77f3b9e3af6cde8b18a773715b5f39/16/586c18b03f99d4ff4be8ba3e62289c74/261455470.JPG","V1099854","S","303 1367 ALBERNI STREET","VVWWE","$289,500","1/16/2015","1","0","1","400","1999","16","Y","1","$190.00","Apartment/Condo","PETR, RENY","1","3","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261262528/0/120/90/058580492b6304e035a5ed0c22c8bf6c/16/992307f992290e53db25ef1696810db7/261262528.JPG","V1085929","S","120 1445 MARPOLE AVENUE","VVWFA","$289,500","9/16/2014","135","1","1","587","1952","62","Y","0","$208.00","Apartment/Condo","PETR, RENN","1","3","Vancouver West","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309113/0/120/90/86584818e7f12298a9974ab35d20bdb7/16/dce75635dbfd6fff82a098255a997177/261309113.JPG","V1089595","S","206 2141 E HASTINGS STREET","VVEHA","$289,900","10/10/2014","109","1","1","585","2016","0",,"0","$185.31","Apartment/Condo","PETR, RENY","1","4","Vancouver East","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261405262/0/120/90/978a798feb98813645bb145d3a1e109e/16/e81008218f24c164571702cda579975a/261405262.JPG","V1096017","S","1603 6088 WILLINGDON AVENUE","VBSME","$290,000","12/4/2014","28","1","1","769","2001","13","Y","1","$222.28","Apartment/Condo","PETN, RENR","1","4","Burnaby South","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261441845/0/120/90/33ad63c6f3c5d2ab39722ca61278db09/16/82f176ca8bc061c2bdbcbfdf92d30699/261441845.JPG","V1098599","S","2410 5380 OBEN STREET","VVECO","$290,000","1/7/2015","22","1","1","594","2006","9","Y","1","$191.00","Apartment/Condo","PETY, RENY","1","4","Vancouver East","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353520/0/120/90/b12b7677c2defb07beaab65e8b9465e3/16/347758dd385442d9a5aaa7dec765a315/261353520.JPG","V1092501","S","1407 6455 WILLINGDON AVENUE","VBSME","$290,000","10/31/2014","83","1","1","683","1982","32",,"1","$166.00","Apartment/Condo","NO","1","4","Burnaby South","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320251/0/120/90/a7e6a4eea59145e69f6b0375893f784a/16/d2e18825aa9b2046fc5d089ec12988ed/261320251.JPG","V1090388","S","404 2008 FULLERTON AVENUE","VNVPN","$290,000","10/15/2014","83","2","1","865","1977","37","Y","1","$427.08","Apartment/Condo","PETN, RENY","1","6","North Vancouver","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261298217/0/120/90/f8c0ff55bd424f43224cd5c02f256baf/16/8ba585b00fd1cd054c68bb50e732d618/261298217.JPG","V1088676","S","204 131 W 20TH STREET","VNVCL","$290,000","10/6/2014","108","1","1","720","1993","21","Y","1","$224.01","Apartment/Condo","PETR, RENR","1","5","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261438493/0/120/90/7df26470303bba6ce4e06f3a0578b254/16/cb3d8c701948a8836e25450788a72fdc/261438493.JPG","V1098255","S","309 2763 CHANDLERY PLACE","VVEFV","$290,000","1/5/2015","11","2","2","765","2000","15","Y","2","$326.74","Apartment/Condo","PETR, RENR","1","6","Vancouver East","2","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261470570/0/120/90/a44a1194505e1c4c40999a4d5790c396/16/2e5776bf1e4760969b8e70a9f3d547f1/261470570.JPG","V1101194","S","111 10155 RIVER DRIVE","VRI60","$290,000","1/23/2015","2","1","1","617","2015","0","N","1","$208.76","Apartment/Condo","PETY, RENY","1","4","Richmond","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260935603/0/120/90/19239c06949bfcfcc2d83acfdce644e5/16/2922602b5236b667347f9ac4808215fc/260935603.JPG","V1060714","S","35 10151 240TH STREET","VMRAL","$290,425","4/23/2014","271","3","3","1,231","2015","0",,,"$157.90","Townhouse","PETR","1","6","Maple Ridge","2","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261472664/0/120/90/732ae522ee3f5c56a43c57d29bbcc705/16/6fe524a81dcc722e23af8c74ccf98b41/261472664.JPG","V1101311","S","204 7330 SALISBURY AVENUE","VBSHG","$290,600","1/25/2015","3","1","1","681","2004","11","Y","1","$235.52","Apartment/Condo","PETR, RENR","1","5","Burnaby South","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260935398/0/120/90/75c702b1055a60587c11e8cca9372fb4/16/0c05329606e5bfe42c22f988651c9d5d/260935398.JPG","V1060690","S","51 10151 240TH STREET","VMRAL","$290,900","4/23/2014","279","3","3","1,231","2015","0",,,"$157.60","Townhouse","PETR","1","6","Maple Ridge","2","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261458913/0/120/90/d3799b41296a974e87382b301a93924d/16/4981a2c8ee0774d44758bc694ee75331/261458913.JPG","V1100218","S","305 134 W 20TH STREET","VNVCL","$291,000","1/19/2015","7","2","1","1,066","1976","39",,"1","$371.91","Apartment/Condo","AGER, PETR, RENR","1","6","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261392941/0/120/90/51e79924eceae9bcae1fd840cb26bd51/15/e89ec2b2ef19a6d933989a4881b528f0/261392941.JPG","V1095190","S","305 2973 KINGSWAY","VVECO","$291,500","11/26/2014","62","2","1","725","2004","10","Y","1","$248.09","Apartment/Condo","PETR, RENR","1","5","Vancouver East","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261284680/0/120/90/7059eb75699067ac0e9f240e6a32782e/16/4544e5134dfd25a4b256c511645daf35/261284680.JPG","V1087606","S","210 12525 190A STREET","VPIMM","$292,000","9/29/2014","103","2","2","920","2011","3","Y","2","$197.00","Apartment/Condo","PETR, RENY","1","5","Pitt Meadows","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261468781/0/120/90/f00ba415decfd3545aaedbd57c6dd056/16/d12510173cebae08fa411baa79ef4c2c/261468781.JPG","V1101030","S","615 168 POWELL STREET","VVEDT","$292,000","1/23/2015","3","1","1","552","2009","6","N",,"$205.13","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363599/0/120/90/fc9fb85ceb21110d3f65f9db5b5bb4b9/16/da6b26e7bee764a05d6fa3dac60d90b9/261363599.JPG","V1093254","S","101 3349 DUNBAR STREET","VVWDU","$293,000","11/6/2014","81","1","1","535","1995","19","Y",,"$132.00","Apartment/Condo","PETY, RENY","1","6","Vancouver West","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261435272/0/120/90/9a99aa2ebb8cf26e416031b2fcdb4efb/16/13c92e1cb317cdfa3c41f095e7460f8d/261435272.JPG","V1097931","S","501 983 E HASTINGS STREET","VVEHA","$293,900","1/5/2015","2","1","1","676","2017","0","N","1","$299.23","Apartment/Condo","PETY, RENY","1","6","Vancouver East","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261438456/0/120/90/8fc0dd1ee71279969aa61bc283fa10c6/16/cbec2ecaa8d95062ba4b18dd07813947/261438456.JPG","V1098575","S","216 4314 MAIN STREET","VWHVI","$294,000","12/31/2014","22","1","1","578","1996","19",,"1","$577.87","Apartment/Condo","RENY","1","4","Whistler","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363504/0/120/90/82e70f97f7cfd108d4714e22b3c4586c/16/2f4349d612dd083a5d975f45d66fb9c3/261363504.JPG","V1093257","S","1209 7371 WESTMINSTER HIGHWAY","VRI60","$294,000","11/7/2014","76","1","1","577","2008","6",,"1","$217.15","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261476792/0/120/90/cdd92f7c74140f5381f4a7615dd69ee8/16/9acc299405769e90885996432fd5530b/261476792.JPG","V1101757","S","706 728 PRINCESS STREET","VNWUP","$294,000","1/26/2015","3","1","2","1,050","1994","21",,"1","$313.83","Apartment/Condo","PETN, RENN","1","6","New Westminster","1","1"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261435468/0/120/90/bbff2ed39773ad680b7a435aca0f3f0f/16/5fdb3fc2fbf3adb6447a2ce222906bbf/261435468.JPG","V1097951","S","264 955 E HASTINGS STREET","VVEHA","$294,900","1/5/2015","9","1","1","714","2017","0",,"1","$313.48","Apartment/Condo","PETY, RENY","1","6","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261463128/0/120/90/30e2e61e9051afc6871ea90d08da35eb/16/05a2a6e6853521a861c31e94bb00b36d/261463128.JPG","V1100589","S","414 1215 PACIFIC STREET","VVWWE","$295,000","1/20/2015","9","1","1","512","1977","38","Y","1","$199.00","Apartment/Condo","PETR, RENR","1","4","Vancouver West","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261448500/0/120/90/c4426eeaee0d09b7f30535c90bfd1e86/15/114288497cacf196e3486980b1efcfb9/261448500.JPG","V1099261","S","212 2484 WILSON AVENUE","VPQCE","$295,000","1/8/2015","9","2","2","1,045","2008","7",,"2","$296.09","Apartment/Condo","PETR, RENR","1","6","Port Coquitlam","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261451452/0/120/90/3d58286ea011c2404b53c44bf6a2a15e/16/759d918c58e91e1f3994c83380ba795a/261451452.JPG","V1099664","S","1703 5911 ALDERBRIDGE WAY","VRI60","$295,000","1/15/2015","10","2","2","653","1998","17","Y","1","$347.69","Apartment/Condo","PETN, RENY","1","5","Richmond","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261439748/0/120/90/3e1ce95b74bb4a2dedb594a489a0ebad/15/5b2684ccaa91dfa021b37407be6320b8/261439748.JPG","V1098363","S","4274 GARDEN GROVE DRIVE","VBSGT","$295,000","1/6/2015","22","2","1","900","1977","38","Y","1","$265.00","Townhouse","AGER, PETR, RENR","1","5","Burnaby South","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261413693/0/120/90/94c95eae4b91079858c3e44dd8a764c1/16/2f2dd05ccb4611398d67d627783a303f/261413693.JPG","V1096538","S","21 3384 COAST MERIDIAN ROAD","VPQLP","$295,000","12/10/2014","28","3","3","1,442","1986","28","N","1","$245.00","Townhouse","PETR, RENN","1","8","Port Coquitlam","1","2"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261447377/0/120/90/3c51f5c5e7af34022059685a2e14a9fb/16/c4fa257a75f03696f90e6f01c21f7b71/261447377.JPG","V1099327","S","915 555 W 28TH STREET","VNVUL","$295,200","1/12/2015","14","2","1","925","1968","47",,"1","$389.70","Apartment/Condo","PETR, RENR","1","7","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261326227/0/120/90/6be9cffa072d189af3f6fb3a41d40f6b/15/c2fda808dd5a6ddecbef95f5a64b1452/261326227.JPG","V1090765","S","305 175 E 10TH STREET","VNVCL","$295,250","10/15/2014","98","1","1","784","1998","16",,"1","$258.57","Apartment/Condo","PETR, RENR","1","5","North Vancouver","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261317542/0/120/90/5ae961ebe83f442a8f557cf8783ee715/16/6ef8a1147bcde854a06c1ef3cd3f4e7c/261317542.JPG","V1090190","S","64 22740 116TH AVENUE","VMREC","$295,500","10/14/2014","104","2","2","1,300","1994","20",,,"$158.00","Townhouse","AGER, PETR, RENN","1","6","Maple Ridge","1","1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297459/0/120/90/7d341c76f4b5b31fbcee536047ef20ad/16/2fe3d0aa9b18a03e49924134a49b4ed4/261297459.JPG","V1088607","S","101 8600 PARK ROAD","VRI60","$295,900","9/30/2014","100","1","1","671","2012","2","N","1","$208.69","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261458760/0/120/90/ece81a09bcbbbdbada7f8a4ae8a0a83b/16/73601dd820a5392bd3860334d616d2b0/261458760.JPG","V1100118","S","613 1010 HOWE STREET","VVWDT","$296,500","1/16/2015","7","1","1","478","1982","33",,"1","$233.32","Apartment/Condo","PETY, RENY","1","4","Vancouver West","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261433737/0/120/90/0759c9d225b16334aea607d00684b5d1/16/c4b953b04498a48827c2115db060674f/261433737.JPG","V1097865","S","613 615 BELMONT STREET","VNWUP","$297,500","1/5/2015","21","2","2","1,683","2005","10","Y","2","$510.00","Apartment/Condo","PETN, RENN","1","7","New Westminster","1","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261436805/0/120/90/80dcbb8731c4891aab2761ae83e58145/16/0bacab22ce4fd7ead0a12048095824e7/261436805.JPG","V1098082","S","1206 6595 WILLINGDON AVENUE","VBSME","$298,000","1/5/2015","7","2","2","905","1983","32",,"2","$221.93","Apartment/Condo","PETN, RENN","1","6","Burnaby South","1","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261421616/0/120/90/1ab73740a4e7d7c7538dae0d37f189e5/16/b9486b7e349e137a6a4ab735de8aa3a8/261421616.JPG","V1097008","S","203 4412 CAMBIE STREET","VVWCA","$298,900","12/17/2014","26","0","1","441","2017","0",,"0","$145.28","Apartment/Condo","PETR, RENY","1","3","Vancouver West","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261465885/0/120/90/48d9655a7f5e5c782438346963c1c630/16/b850d4d45bfe780ace2de8808afdf4e1/261465885.JPG","V1100813","S","W409 488 KINGSWAY","VVEMP","$299,000","1/21/2015","5","1","1","601","1995","20","Y","1","$230.44","Apartment/Condo","PETR, RENN","1","4","Vancouver East","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261473793/0/120/90/fee8f6a6d0d04687a1e66db64b3156a3/16/292c276e52b90550fc10e26406c18d15/261473793.JPG","V1101442","S","2707 5470 ORMIDALE STREET","VVECO","$299,900","1/26/2015","0","1","1","501","2017","0","N","1","$229.55","Apartment/Condo","PETY, RENY","1","5","Vancouver East","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261494779/0/120/90/ffbffee4702c0cb768ad8819261c7b0e/16/9fe1e3129a36dada8705125cfda35842/261494779.JPG","V1103363","S","207 3107 WINDSOR GATE","VCQNH","$299,900","1/31/2015","0","2","2","845","2014","1",,"1","$251.72","Apartment/Condo","PETR, RENY","1","6","Coquitlam","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261448714/0/120/90/df236b0701ec8cbcd3864be3d018e0e8/16/3bb814307afc5354fbd35aaec685e65f/261448714.JPG","V1099271","S","105 1205 FIFTH AVENUE","VNWUP","$300,000","1/13/2015","3","2","2","889","2005","10","N","2","$263.00","Apartment/Condo","PETR, RENR","1","5","New Westminster","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316066/0/120/90/cf0828eb7029cf03b527468a039e6393/16/c75508d6e4e37308a7ae00f0fa7e6933/261316066.JPG","V1090234","S","67 13819 232ND STREET","VMRSV","$300,000","10/14/2014","100","3","2","1,389","2010","4","N","2","$178.14","Townhouse","PETR, RENR","1","6","Maple Ridge","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328080/0/120/90/174befaa49bae51c64b9dd736d1c722f/16/6874f5591b0f8b7420d56a5c7cf31f52/261328080.JPG","V1090908","S","217 2416 W 3RD AVENUE","VVWKT","$300,000","10/21/2014","76","1","1","655","1977","37","Y","1","$258.54","Apartment/Condo","PETR, RENR","1","5","Vancouver West","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261272447/0/120/90/575ea0d294f2fe92d456ab79e7e08173/15/1a0c98e026b8bb6ede18f3c8bbefc60e/261272447.JPG","V1086658","S","208 74 MINER STREET","VNWFV","$300,000","9/21/2014","127","2","2","1,237","1988","26","Y","1","$472.38","Apartment/Condo","AGER, RENN","1","6","New Westminster","2","0"
