"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181569/0/120/90/4bfc9f4afc010d66c735f1d26da47770/16/75d4453e80243a903c601ce22d97bf89/262181569.JPG","R2159942","S","23741 123 AVENUE","VMREC","$400,000","4/24/2017","166","2","1","1,872","1930","87","70.00",,"1","HOUSE","RBLFT","7","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262233308/0/120/90/fa11d5f8002e88a5fc2f57b16294912c/15/a9bffafe10427d253d853701a66a6fcb/262233308.JPG","R2211681","S","9707 287 STREET","VMRWH","$402,000","10/1/2017","0","3","1","876","1946","71","320.00","IRR","1","HACR","RANBG","5","Maple Ridge","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227804/0/120/90/35ddd437c61606d3c73309463b994a65/16/9f74309478aa3db66e1dcb17ea9329f8/262227804.JPG","R2206177","S","4370 SALISH DRIVE","VVWUL","$420,000","9/15/2017","31","3","2","2,400","1966","51","100.00","108","1","HOUSE","RANBG","9","Vancouver West","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181906/0/120/90/5168a8463ef4fed31c61d9f1f302fcce/16/aee408dec241aadde28b2dbcf8f6d47a/262181906.JPG","R2160279","S","4569 FRANCIS PENINSULA ROAD","VSCPE","$420,000","4/25/2017","173","3","3","1,600","1978","39","105.00",,"1","HOUSE","RANBG","8","Sunshine Coast","1","2"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262233319/0/120/90/948afdaf88246adff62ea94800368c6a/16/e8823c0cffc5dd9d3dd814416ed824e7/262233319.JPG","R2211692","S","5754 EBBTIDE STREET","VSCSD","$429,500","10/2/2017","8","3","1","1,290","1975","42","147.00","150 IRR","1","HOUSE","1ST","7","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090017/0/120/90/148205c1d0b654a19348e67bfd43fd12/16/d26dca338998bcf7bef864e07742c5cc/262090017.JPG","R2068390","S","SL 43 4622 SINCLAIR BAY ROAD","VSCPE","$430,000","5/11/2016","514","3","3","2,160","2008","9","110.00","125IRR","1","HOUSE","2ST, RBLFT","11","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141464/0/120/90/5ba14437fe07333e91464fa7bf3eca2b/16/9de6ea2be3899c1f269d787fb23ef903/262141464.JPG","R2119837","S","5000 PANORAMA DRIVE","VSCPE","$450,000","10/27/2016","367","3","2","1,970","1975","43","145.00","180.0","1","HOUSE","2BSMT","11","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262184317/0/120/90/7308f20a54fc600445f64264f7d8e2e5/16/d282aebcf664e19c2a9c38924b6b7b21/262184317.JPG","R2162690","S","282 S WARBLER ROAD","VISGL","$480,000","4/27/2017","162","1","1","645","2005","12","240.00","679","1","HACR","RANBG","6","Islands-Van. & Gulf","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262223002/0/120/90/469445ab5e9dc0f37f2099039f4a7b12/16/f6fbc1289e835ee1882360f82238e49f/262223002.JPG","R2201375","S","4372 MARBLE ROAD","VSCSD","$480,000","8/30/2017","33","4","2","1,696","1981","36","64.00","117","2","HOUSE","3LEV","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262215941/0/120/90/f316a16208c3156fb213fa6a0ce979cf/16/731def3cc5454a6df0d9e3d6902b5b8d/262215941.JPG","R2194314","S","5703 TRAIL AVENUE","VSCSD","$481,900","7/31/2017","67","4","3","1,920","1979","38","168.00","75 irr","1","HOUSE","2ST","10","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262235622/0/120/90/14ba2938ae72620d0760be25a3788d27/16/a10e0eadd2a0d6b2072e19ecbd646a1f/262235622.JPG","R2213995","S","4175 IRVINES LANDING ROAD","VSCPE","$493,000","10/12/2017","4","2","2","1,540","1995","22","94.00","119 IRR","1","HOUSE","RANBG","7","Sunshine Coast","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262209725/0/120/90/39836db63f4c33a7e5884c92cdb11d1d/16/113197f36da4accce052c8100d64510c/262209725.JPG","R2188098","S","6016 PARKVIEW PLACE","VSCSD","$500,000","7/12/2017","101","3","3","2,160","1992","25","44.19","IRR","2","HOUSE","RBBMT","9","Sunshine Coast","3","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262172905/0/120/90/a16754966796fe5e7d17193fd04d035e/16/b29f4cd227142b18ab9aa5e5cf306689/262172905.JPG","R2151278","S","668 WALKABOUT ROAD","VSCKE","$500,000","3/30/2017","195","4","2","1,440","1992","25","110.00","532","2","HACR","2ST","8","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262232392/0/120/90/f04f41020f7cb89262ce1c3c696de136/16/5b44edd0798c4ba97d96fc2c8313b2d3/262232392.JPG","R2210765","S","11172 CHARLTON STREET","VMRSW","$503,000","9/28/2017","16","3","1","1,156","9999","999","60.00","120","1","HOUSE","RANBG","8","Maple Ridge","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262176119/0/120/90/a5475da2f9973a06e98f44ab352685c6/16/2be2d22e06a067d2b3b21f9b5e0656a8/262176119.JPG","R2154492","S","4844 HOTEL LAKE ROAD","VSCPE","$510,000","4/7/2017","198","3","2","1,792","1998","19","267.00","163","1","HOUSE","2ST, SPLIT","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262223097/0/120/90/406cb0f772e6737b7ee49855ecfeaa3c/16/a71602e9cdbe9285da2e710f20664242/262223097.JPG","R2201470","S","5375 SEACREST ROAD","VSCHB","$530,000","8/31/2017","39","2","2","2,384","1973","44","144.00","100 IRR","1","HOUSE","RBBMT","10","Sunshine Coast","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262189693/0/120/90/50f0296bd3d97a13b43cb842e62c1f0c/16/284e6bff59310bc487bbe4d2edefee6e/262189693.JPG","R2168066","S","4731 HOTEL LAKE ROAD","VSCPE","$530,000","5/18/2017","156","2","3","1,744","1989","28","148.00","160.0","1","HOUSE","RANBG","7","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262123761/0/120/90/a0de11dc9e316fe642e18575f0e67a40/16/0dce807456bec11d311db0acc571fb9c/262123761.JPG","R2102134","S","11581 SUNSHINE COAST HIGHWAY","VSCPE","$545,000","8/15/2016","417","2","1","1,256","1962","55","174.00","528","1","HACR","1ST, RANBG","8","Sunshine Coast","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262238342/0/120/90/db70b1bf0396de52e46126ee35c29b0c/16/9220b18eff1302624984ab49240e46f8/262238342.JPG","R2216715","S","12039 220 STREET","VMRWC","$545,000","10/24/2017","2","2","1","2,042","1957","60","66.00","126","1","HOUSE","2ST, RBBMT","5","Maple Ridge","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262234151/0/120/90/47908b9e3754c4a56ef710b11d47eb82/16/dcd4e55427ddb7d9987d260be1eafbcf/262234151.JPG","R2212524","S","20512 LORNE AVENUE","VMRSW","$550,000","10/6/2017","6","3","1","1,449","1955","62","60.00",,"1","HOUSE","3LEV","8","Maple Ridge","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262217488/0/120/90/0f7594138f49dc84b2fcba1b5f14f3a8/16/3c0bd7d745c0cea8c853bf5f8ce6d55a/262217488.JPG","R2195861","S","8081 DOGWOOD DRIVE","VSCHB","$550,000","8/7/2017","73","5","3","2,150","1978","39","100.00","171","1","HOUSE","SPLIT","14","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262214377/0/120/90/71350720c2345f4bc56c69ac748bb1fb/16/c9cf2ef9a0919b04fb05ad732a723319/262214377.JPG","R2192750","S","1522 LARCHBERRY WAY","VSCGB","$560,000","7/28/2017","80","2","2","1,300","1993","24","98.00","207","1","HOUSE","RANBG","8","Sunshine Coast","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262174239/0/120/90/3e736510c20b58ed17eb75ff641c1cf3/16/31d5322c953313b5d48b36977463d3c0/262174239.JPG","R2152612","S","4885 HOTEL LAKE ROAD","VSCPE","$570,000","4/3/2017","199","2","2","1,430","1993","24","185.00","IRR","1","HOUSE","3LEV","10","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262204143/0/120/90/a2f7858cd43130a2e622b32678252e95/16/0c18773bd445f377b66e3170adc7459d/262204143.JPG","R2182516","S","5518 WAKEFIELD ROAD","VSCSD","$575,000","6/26/2017","104","2","1","1,160","2003","14","114.00","442","1","HOUSE","RANBG","5","Sunshine Coast","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262232074/0/120/90/587dd2fb912ef98627b50aad16dd7a46/16/8d8298dc0108e14d815e9f46de975265/262232074.JPG","R2210447","S","11870 248 STREET","VMRWB","$575,000","9/25/2017","8","3","2","1,562","1954","63","0.00",,"1","HOUSE","2BSMT","8","Maple Ridge","1","1"
