"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164899/0/120/90/b5d83331a98fc3762c7d2280560dff56/16/3c127e4b667f734821c5857c77513337/262164899.JPG","R2143272","S","5801 DEERHORN DRIVE","VSCSD","$396,000","3/3/2017","10","3","1","1,637","1975","42","73.80","191 AVG","1","HOUSE","RBBMT","9","Sunshine Coast","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162006/0/120/90/c27cf904ae5b21c7a76d1d3cde6fafbe/16/1b24c1e94a79c1907f56ba2de1b27e96/262162006.JPG","R2140379","S","4552 ESQUIRE DRIVE","VSCPE","$409,000","2/21/2017","27","3","2","1,646","1992","25","200.00","104","1","HOUSE","RANBG","7","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162676/0/120/90/159242ff93fd580fa11cbba78c3add70/16/4ef3b1775789fc84376e79ac9cbb0d3a/262162676.JPG","R2141049","S","11278 206 STREET","VMRSW","$420,000","2/22/2017","12","3","1","1,946","1973","44","60.00","120","1","HOUSE","BSMNT","6","Maple Ridge","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262169504/0/120/90/ace584bfee84a233342125f08968b9b4/16/4f4f5cbaff7328560d920cdc48949518/262169504.JPG","R2147877","S","13564 LEE ROAD","VSCPE","$429,000","3/20/2017","4","2","2","1,098","2008","9","56.00","338","1","HOUSE","2BSMT","6","Sunshine Coast","2","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262167122/0/120/90/92e24b8ab9dc040172ab60c58d3a6f30/16/f0f305a79122f78f459f1239bec0f036/262167122.JPG","R2145495","S","929 BAYVIEW ROAD","VSCRC","$435,000","3/7/2017","8","1","1","743","9999","999","155.00","219","1","HOUSE","1ST+","4","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166105/0/120/90/794992d63b49992fd56bbbf3b93158c8/16/75d2584cd301c10c39b23d886aeae5af/262166105.JPG","R2144478","S","4387 GARDEN BAY ROAD","VSCPE","$440,000","3/6/2017","25","4","2","1,944","1974","43","135.00","110.4","1","HOUSE","2ST","12","Sunshine Coast","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156198/0/120/90/4dd330b64547f4a3e47d857880ac5d5f/16/0b820a9e848cd0502cb00303309951a5/262156198.JPG","R2134571","S","11438 MAPLE CRESCENT","VMRSW","$445,000","1/25/2017","49","4","1","969","9999","999","98.00","86","1","HOUSE","RBLFT","7","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165697/0/120/90/ac8630d79cb2ce017e69e42cf7ea2873/16/90eeafddaf318467fe0a59e615265150/262165697.JPG","R2144070","S","5704 EMILY WAY","VSCSD","$448,000","3/6/2017","8","3","2","1,282","2006","11","61.00","88","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151213/0/120/90/2b3cf5b5bc887531b9b57e5856bcc4ff/16/626aa6f3715b34c6540e1096349da362/262151213.JPG","R2129586","S","444 GOWER POINT ROAD","VSCGB","$450,000","1/5/2017","60","1","1","630","9999","999","50.00","120","0","HOUSE","1ST","5","Sunshine Coast","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161733/0/120/90/f1d3f21e41d6414410f7b29f9dcd221d/15/f90b0f3c93dc01de2da94cf3e16ae9ce/262161733.JPG","R2140106","S","20540 114 AVENUE","VMRSW","$450,000","2/20/2017","28","3","1","1,600","9999","999","60.00","112","1","HOUSE","RBBMT","8","Maple Ridge","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166827/0/120/90/cca410c4017c87774fe4546f60b2890d/16/780d6aafd6e82a47aae826be5ef6574f/262166827.JPG","R2145200","S","6357 TOWER ROAD","VSCSD","$460,000","3/9/2017","6","3","2","1,400","2008","9","60.00","92","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158580/0/120/90/765e1dc65b3649c7416688e150b12f25/16/ff036e4165909167534614cbba4ed4e9/262158580.JPG","R2136953","S","769 O'SHEA ROAD","VSCGB","$463,000","2/6/2017","23","3","2","1,846","1962","55","63.00","96","2","HOUSE","2ST, RBBMT","10","Sunshine Coast","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166167/0/120/90/60fe769ee1fd75fdacb8582799425b7f/16/891755d483454554b4736c401f4f3d0d/262166167.JPG","R2144540","S","5665 ANDRES ROAD","VSCSD","$465,000","3/7/2017","6","3","2","1,381","2009","8","64.00","87","1","HOUSE","1ST, RANBG","7","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160236/0/120/90/680cc2f828656e1d60d9e40b3368745a/16/f9d4673ab4aef4f993180b61358532ea/262160236.JPG","R2138609","S","5599 MEDUSA PLACE","VSCSD","$465,000","2/14/2017","23","3","2","1,488","1997","20","68.00","109IRR","1","HOUSE","1ST, RANBG","7","Sunshine Coast","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155657/0/120/90/742a878d5c5592ea609c8ef7d6b5eab8/16/b486492ce7609a52971a4dfe46b7b6b3/262155657.JPG","R2134030","S","645 N FLETCHER ROAD","VSCGB","$467,500","1/24/2017","37","2","1","1,664","1950","67","50.00","131","1","HOUSE","2ST","9","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163368/0/120/90/ba0fb4b8943d3b3ab861dd62fdb045ac/16/2d571f060e25c3ad18164a7f7f6bf235/262163368.JPG","R2141741","S","6472 JASPER ROAD","VSCSD","$479,000","2/27/2017","20","2","2","2,146","1977","40","63.00",,"1","HOUSE","2ST","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156592/0/120/90/545f1fa40ff09501a8bc7d19d2087884/16/c3b262219c2511091f697ff533005c81/262156592.JPG","R2134965","S","5683 MEDUSA STREET","VSCSD","$485,000","1/29/2017","33","3","2","1,500","1980","37","66.00",,"1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143886/0/120/90/4161c5a67c0dd68d7b372fbf4ce2663c/16/7920930443d73bc77d2bc3199f9718f9/262143886.JPG","R2122259","S","24023 102 AVENUE","VMRAL","$496,500","11/8/2016","113","2","1","754","1958","59","80.70","110.5","1","HOUSE","RANBG","5","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146048/0/120/90/1537451d7954cb653300fe3b5664477b/16/52aec4ba6c456e1358dffcca7b09b9c4/262146048.JPG","R2124421","S","DL6707 SAKINAW LAKE","VSCPE","$500,000","11/16/2016","128","2","1","805","1960","57",,,"1","RECRE","1ST","5","Sunshine Coast","1","0"
