"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181050/0/120/90/6090999e884a6cc905ff07c07b9d059f/16/94c0f02e9e9bcdbf4026f095199b2d6d/262181050.JPG","R2159423","S","10463 SLATFORD STREET","VMRAL","$890,000","4/25/2017","6","5","4","3,873","2000","17","51.00","144","2","HOUSE","2BSMT","13","Maple Ridge","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262186206/0/120/90/a711d90c2170f7b6239717e61ef0929c/16/8858834bdb7d17501a06bd5560477401/262186206.JPG","R2164579","S","3956 OXFORD STREET","VPQOH","$891,000","5/8/2017","7","3","2","2,196","1967","50","60.00","120","1","HOUSE","2ST","13","Port Coquitlam","1","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262187252/0/120/90/0ae8c0272d6d4c07bee19d41bb173d42/16/beb67a5728181d827d86ccca13980f9d/262187252.JPG","R2165625","S","612 BERRY ROAD","VBDBD","$894,000","5/11/2017","9","1","2","1,355","1996","21","0.00",,"1","HOUSE","2ST","8","Bowen Island","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185781/0/120/90/59e6e577397891d7cf01a602fc8db9e9/16/62e79f6ec4ef4fcbc6d9d8676ee03843/262185781.JPG","R2164154","S","1894 METCALFE WAY","VCQRS","$898,000","5/8/2017","11","5","2","2,238","1979","38","0.00",,"2","HOUSE","2ST","11","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164873/0/120/90/f68f58f998492856a56a41f030257f77/16/419504daa5a0ab175ac91b7fce7255d6/262164873.JPG","R2143246","S","12229 228 STREET","VMREC","$898,000","3/2/2017","65","4","3","2,493","1946","71","77.00","220","1","HOUSE","1ST, RANBG","10","Maple Ridge","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262176136/0/120/90/17a59ba533dd34a0ee30dfd6e5dd8a39/16/7c7aebc0e509aadb33205b187397137f/262176136.JPG","R2154509","S","12031 205A STREET","VMRNW","$898,900","4/10/2017","38","5","3","2,802","1993","24","0.00","0","2","HOUSE","BSMNT","14","Maple Ridge","3","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262188947/0/120/90/2cca2b19713982dfa922eec73e93bdb9/16/f7c1bf0589c775171c01d732ae5219f5/262188947.JPG","R2167320","S","255 JARDINE STREET","VNWQB","$900,000","5/16/2017","7","4","2","2,013","1926","91","46.00","138.5","2","HOUSE","2ST","11","New Westminster","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262182865/0/120/90/affb7a1d7f63961db9d1e70934ff7249/16/78e5d383ae551a7001b6a0c08b7a516f/262182865.JPG","R2161238","S","1026 PRAIRIE AVENUE","VPQBL","$901,000","5/1/2017","7","5","3","2,332","9999","999","0.00",,"2","HOUSE","SPLIT","13","Port Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185698/0/120/90/84622a2f2c16f67c6d589d600a37a702/16/681bc8477fa68739f5b2a1aca9f67719/262185698.JPG","R2164071","S","2130 GRANT AVENUE","VPQGL","$902,200","5/8/2017","6","6","2","1,600","1951","66","49.50","122.3","2","HOUSE","2ST","12","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262189173/0/120/90/f099b9bf3e579d97febf6b771d18dbf2/16/99cbda654d0944302c28f22fc7ad856d/262189173.JPG","R2167546","S","10465 TAMARACK CRESCENT","VMRAL","$905,000","5/15/2017","8","5","3","2,836","1995","22","50.00","124","2","HOUSE","BSMNT","15","Maple Ridge","3","0"
