"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155620/0/120/90/d418844e713d2b436f8804fc66acdfe1/16/1fe22523d03c959dd9ade46860119382/262155620.JPG","R2133993","S","48 11461 236 STREET","VMRCO","$479,900","1/25/2017","0","3","3","1,466","2014","3","N","2","$178.43","Townhouse","PETR, RENY","1","6","Maple Ridge","2","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150575/0/120/90/22e23b59f54060c6f06128f68fdffed2/16/6db9338b31099ea0eea1c08a9145fbb7/262150575.JPG","R2128948","S","307 160 SHORELINE CIRCLE","VPMCP","$479,900","1/4/2017","16","2","2","1,021","2006","11",,"2","$230.35","Apartment/Condo","PETR, RENY","1","5","Port Moody","2","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153308/0/120/90/51fc3a077c777e9fde0e270e377b9f6a/16/24ba3beb212746b46689e7adac9c2c9f/262153308.JPG","R2131681","S","204 258 NELSON'S COURT","VNWSA","$479,900","1/16/2017","7","2","2","900","2019","0","Y","1","$335.71","Apartment/Condo","PETR, RENR","1","6","New Westminster","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153759/0/120/90/38c3294637f523d3949e8b84876667d6/16/92e0f23c9f327acc0a139e75bbc52c86/262153759.JPG","R2132132","S","312 3787 W 4TH AVENUE","VVWPG","$480,000","1/17/2017","6","2","2","1,000","1971","46","Y","1","$548.00","Apartment/Condo","PETR, RENN","1","5","Vancouver West","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152365/0/120/90/7fd42f850addf2bf4572fed29f37385e/16/932743d8a31a82c0dee0d177e07db4d7/262152365.JPG","R2130738","S","118 41105 TANTALUS ROAD","VSQTA","$480,000","1/12/2017","15","2","2","1,334","2007","10","Y","2","$437.00","Apartment/Condo","PETR, SMKG","1","10","Squamish","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154306/0/120/90/2a1f4cd6d466cb5ec45c4cf7611038b7/16/90b5d3b766683f9e27de2cf69058b4fb/262154306.JPG","R2132679","S","473 250 E 6TH AVENUE","VVEMP","$480,000","1/19/2017","8","1","1","560","2012","5","Y","1","$263.78","Apartment/Condo","PETR, RENY","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153391/0/120/90/4aeb5af6a78f1de4fa8c0f060a5ae556/16/df3e202fd88896803e32ce72d0b9f572/262153391.JPG","R2131764","S","620 7831 WESTMINSTER HIGHWAY","VRI60","$480,000","1/17/2017","7","2","2","890","2003","14","Y","1","$285.69","Apartment/Condo","PETR, RENY","1","7","Richmond","2","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150699/0/120/90/c6e0173c8bd3fb7a111d46174210a448/16/afc39c35f11ea6b12a8c5c06920783ad/262150699.JPG","R2129072","S","47 7370 STRIDE AVENUE","VBEED","$480,000","1/3/2017","14","2","2","905","2006","11","N","2","$172.00","Townhouse","PETR, RENR","1","5","Burnaby East","1","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145362/0/120/90/1625baa44569556988d6e93c5a01fc2d/16/7092c71c408725405b77cf6a133f283d/262145362.JPG","R2123735","S","109 5611 GORING STREET","VBNCB","$482,000","11/14/2016","51","2","1","830","2008","9","Y","1","$272.87","Apartment/Condo","PETR, RENR","1","5","Burnaby North","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138757/0/120/90/2429155a779cc05dd6cac5976820e7b3/15/750b4fc6a22f725ed5824fdab739a18c/262138757.JPG","R2117130","S","59 11067 BARNSTON VIEW ROAD","VPISM","$482,000","10/17/2016","86","3","2","1,493","2005","12","N","2","$232.43","Townhouse","PETR, RENR","1","8","Pitt Meadows","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151391/0/120/90/f36143c0ae07e212c9e671cfe481be8d/16/96c65f84574178ad88a955952ab46ac6/262151391.JPG","R2129764","S","3303 6461 TELFORD AVENUE","VBSME","$482,500","1/9/2017","20","1","1","503","2014","3","Y","1","$162.90","Apartment/Condo","PETR, RENY","1","3","Burnaby South","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150207/0/120/90/b74f3c03039fd9900da23cbb9b8d4ee5/16/1c9224b6326cab2a74de2a074706d927/262150207.JPG","R2128580","S","305 1550 FERN STREET","VNVLY","$483,000","1/2/2017","8","1","1","651","2015","2","Y","1","$258.95","Apartment/Condo","PETY, RENY","1","4","North Vancouver","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148627/0/120/90/04b2ecb61dac5ac3593dcba81ef5ae05/16/3060bc8ee5a131e08529deaf7709d937/262148627.JPG","R2127000","S","1507 3131 KETCHESON ROAD","VRI12","$485,000","12/6/2016","53","1","1","593","2016","1","N",,"$238.22","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153832/0/120/90/143108c48eb658d15c41aa158c02c640/16/c2aa487e993c64c82978ad624b11cb92/262153832.JPG","R2132205","S","5 19274 FORD ROAD","VPICM","$485,000","1/18/2017","5","2","3","1,560","1989","28","N","2","$320.00","Townhouse","PETY, RENN","1","10","Pitt Meadows","2","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155864/0/120/90/3063ffc524ebd5b889ba4a14101fe223/16/d1336b9da40efefeed7d0e8fb62c1eaa/262155864.JPG","R2134237","S","248 3098 GUILDFORD WAY","VCQNC","$485,000","1/23/2017","8","2","2","1,220","1996","21","Y","1","$352.69","Apartment/Condo","AGER, PETR","1","6","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148904/0/120/90/b9fa9aace9f5dcd3c7e1dba660ea0ee9/16/e2fc82d8e8868fc5b291c6d08359c72b/262148904.JPG","R2127277","S","213 3082 DAYANEE SPRINGS BOULEVARD","VCQWP","$485,000","12/9/2016","50","2","2","926","2009","8","Y","1","$268.61","Apartment/Condo","PETR, RENR","1","6","Coquitlam","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154802/0/120/90/de40e05a122f3852afdb16f17f6dbbf7/16/58c1169a0a6baefea5b08124ae4afbcd/262154802.JPG","R2133175","S","202 3178 DAYANEE SPRINGS BOULEVARD","VCQWP","$485,000","1/23/2017","7","2","2","819","2013","4","N","1","$255.86","Apartment/Condo","PETY, RENY","1","7","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154654/0/120/90/a9031df75b53ec10f4d76a9921a399cc/16/b2e67766e8b79035e9490539dc2e9a05/262154654.JPG","R2133027","S","212 1155 ROSS ROAD","VNVLV","$485,000","1/20/2017","11","2","1","918","1985","32","Y","2","$349.70","Apartment/Condo","PETR, RENN","1","9","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155429/0/120/90/c0e7ed4b21cae6449ac8042484f0e1a6/16/ac56e990cdac4b4f9726f0ec8f8bdd44/262155429.JPG","R2133802","S","226 332 LONSDALE AVENUE","VNVLL","$485,000","1/23/2017","8","1","1","793","1998","19","Y","1","$349.35","Apartment/Condo","PETR, RENR","1","7","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131381/0/120/90/fbf4758656274774c2865ca951f189c2/16/de59e2272979556b8d0f1d1c7d58aec3/262131381.JPG","R2109754","S","105 3010 RIVERBEND DRIVE","VCQCE","$488,000","9/16/2016","122","2","2","1,204","2011","6","N","2","$180.00","Townhouse","PETY, RENY","1","7","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151365/0/120/90/a087220219ad8fab0425c095924e265e/16/0515fb69d548eed50642a570febe32ca/262151365.JPG","R2129738","S","1502 8 LAGUNA COURT","VNWQY","$488,000","1/9/2017","0","2","2","1,277","1991","26","N","1","$415.74","Apartment/Condo","PETY, RENY","1","8","New Westminster","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148781/0/120/90/c671bc86c2ef524202fd23de7b98d734/16/2172c732c60b987c863fba53e731d471/262148781.JPG","R2127154","S","2106 6461 TELFORD AVENUE","VBSME","$488,000","12/5/2016","31","1","1","552","2014","3","Y","1","$180.23","Apartment/Condo","PETR, RENY","1","5","Burnaby South","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153260/0/120/90/a174373aab54c5946aa2231a93ae1879/16/e4326a9d1ef65a6aff44e1815fa43f97/262153260.JPG","R2131633","S","415 3638 VANNESS AVENUE","VVECO","$488,000","1/16/2017","14","2","1","812","2005","12","Y","1","$302.31","Apartment/Condo","PETR, RENR","1","5","Vancouver East","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151095/0/120/90/8b8312d409fee0f7e24135ac2a709b13/16/e3352a190e357e07b61255a44c1af279/262151095.JPG","R2129468","S","511 549 COLUMBIA STREET","VNWDT","$488,800","1/3/2017","10","1","1","940","2002","15","N","1","$309.94","Apartment/Condo","PETR, RENR","1","6","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155599/0/120/90/8c68b21e76e95f85a804885a000fc9cc/16/60fdb83abc33ec0bdb45d8319c043271/262155599.JPG","R2133972","S","703 1045 QUAYSIDE DRIVE","VNWQY","$489,000","1/24/2017","3","2","2","1,007","1988","29","Y","1","$350.97","Apartment/Condo","PETN, RENR","1","6","New Westminster","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147422/0/120/90/b7e3875825d09a6404cb19ccbec5eadc/16/176ed57e868c44b58875ef16ef0c093b/262147422.JPG","R2125795","S","503E 8570 RIVERGRASS DRIVE","VVECH","$489,900","11/28/2016","54","2","1","700","2019","0",,,"$275.15","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149892/0/120/90/8e4f8aef034ce49d103ac150534ebfd5/16/ca6cbc3728ad5dc804209e1e187cd69f/262149892.JPG","R2128265","S","1007 63 KEEFER PLACE","VVWDT","$490,000","12/21/2016","17","1","1","588","1998","19",,"1","$312.00","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152910/0/120/90/847af82c2064fc079ce844523d1ba351/16/232d7703a1adfd9d7e7a304d51cb0cd9/262152910.JPG","R2131283","S","302 308 W 2ND STREET","VNVLL","$490,000","1/11/2017","13","2","2","930","1973","44","Y","1","$406.79","Apartment/Condo","PETN, RENN","1","6","North Vancouver","1","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141622/0/120/90/372d0ecf80006706bc61f2394193dcb1/16/118ba610b7068046e67b076ca6a96f1c/262141622.JPG","R2119995","S","15 6250 48A AVENUE","VLDHO","$490,000","10/27/2016","78","2","2","1,279","1992","25",,"2","$209.72","Townhouse","PETR, RENR","1","8","Ladner","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262132926/0/120/90/51126299c7c622843188e798bb171364/16/4beda5b95dd2d7bce1bd7a770ba46134/262132926.JPG","R2111299","S","3693 ST. THOMAS STREET","VPQLP","$490,000","9/22/2016","131","3","2","1,270","1971","46",,"3",,"1/2 Duplex",,"1","6","Port Coquitlam","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2128626","S","1105 822 SEYMOUR STREET","VVWDT","$490,500","1/2/2017","7","1","1","564","2004","13","N","1","$251.67","Apartment/Condo","PETR, RENY","1","5","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152341/0/120/90/27ab03ea090e6980475001ffcbbc9976/16/4c01554cca4dd30aa109789284a09bf4/262152341.JPG","R2130714","S","203 933 SEYMOUR STREET","VVWDT","$491,000","1/11/2017","4","1","1","636","1998","19","N","0","$334.85","Apartment/Condo","PETY, RENY","1","4","Vancouver West","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146796/0/120/90/c0b6dfd26b5b9ce7f09f82a02e5650bb/16/d2a9072510bca081f2d3e9a5e81aad5d/262146796.JPG","R2125169","S","1007 2982 BURLINGTON DRIVE","VCQNC","$492,000","11/22/2016","44","2","2","955","2009","8",,"2","$320.00","Apartment/Condo","PETR","1","5","Coquitlam","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155461/0/120/90/f3fd898b22d99118539de71c5e55c3d6/16/90e70848252b8765b6c88dc5677d193d/262155461.JPG","R2133834","S","203 1265 W 11TH AVENUE","VVWFA","$493,500","1/24/2017","6","1","1","600","1987","30",,,"$251.68","Apartment/Condo","PETY, RENN","1","4","Vancouver West","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149562/0/120/90/3dc9b33ef7d40bf6a6ca150ca0a4b6aa/16/a9f15b15435dabe66d66e79378cf4752/262149562.JPG","R2127935","S","401 240 FRANCIS WAY","VNWFV","$495,000","12/16/2016","27","2","2","962","2012","5","N","1","$348.93","Apartment/Condo","PETR, RENR, SMKG","1","7","New Westminster","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142601/0/120/90/431ca9a7c2a956e66ff20d238706eea0/16/c7782dada81fb45f955f448e0174bffa/262142601.JPG","R2120974","S","8 3228 RALEIGH STREET","VPQCE","$495,000","11/1/2016","89","2","3","1,828","1990","27","N","1","$234.00","Townhouse","PETR, RENN","1","8","Port Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151142/0/120/90/fc28744f25cff69f8c3b3da898a9c88a/16/c5f9c09364834f1f32b8a1b81d14aed5/262151142.JPG","R2129515","S","609 3007 GLEN DRIVE","VCQNC","$495,000","1/5/2017","4","2","2","847","2015","2","Y","1","$314.30","Apartment/Condo","PETY, RENY","1","5","Coquitlam","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154085/0/120/90/96c2008df59f30a0bf8c79d4faad2592/16/ba0bde2d4cc32d4ebb43b2428d3c2d1c/262154085.JPG","R2132458","S","23 730 FARROW STREET","VCQCW","$495,000","1/17/2017","7","2","2","987","2004","13","Y","2","$243.34","Townhouse","PETR, RENR","1","6","Coquitlam","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143538/0/120/90/811162d17015b6bb5a16793947215a24/16/97a1ab317642689a8e74d55f448f4135/262143538.JPG","R2121911","S","407 95 MOODY STREET","VPMPM","$495,000","11/7/2016","63","2","2","886","2013","4","Y",,"$253.33","Apartment/Condo","PETR, RENY","1","5","Port Moody","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154804/0/120/90/0534b1595194cd5fd190e6e221af0547/16/180e01b76059300a4068201896d13134/262154804.JPG","R2133177","S","215 150 W 22ND STREET","VNVCL","$495,000","1/23/2017","7","2","1","812","1998","19","Y","1","$375.96","Apartment/Condo","PETR, RENR","1","6","North Vancouver","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149673/0/120/90/9588aacc978558eacd02ab79f6032fdf/16/ee31bb70f88ef76837c291fe38690925/262149673.JPG","R2128046","S","2809 660 NOOTKA WAY","VPMPM","$495,000","12/15/2016","23","2","2","775","2009","8",,"1","$225.00","Apartment/Condo","PETR","1","5","Port Moody","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153059/0/120/90/4700a023c57b5c8c4064fc7365abe88d/16/bb8508fcd6ee22438e2ef59f5045824e/262153059.JPG","R2131432","S","312 2280 WESBROOK MALL","VVWUL","$495,000","1/13/2017","4","1","1","656","2005","12",,"1","$263.05","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154090/0/120/90/b78744896e055ce16919101b28b5dfa3/16/b3619d2a2d2300d9ea72ea3dbb5667a7/262154090.JPG","R2132463","S","307 928 RICHARDS STREET","VVWYA","$495,000","1/17/2017","6","1","1","482","1999","18","Y","1","$243.45","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155401/0/120/90/2bb3224f36b5a27a23a792693fb7d4e2/16/520657fb0d26edde58f7b2c9d62babe4/262155401.JPG","R2133774","S","316 4728 BRENTWOOD DRIVE","VBNBP","$495,100","1/23/2017","8","2","2","813","2009","8","Y","1","$265.24","Apartment/Condo","NO","1","5","Burnaby North","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141793/0/120/90/e7b48f78d2a5af391ae28e05046735fe/16/8b74c7e04f9ac014fae302ce96c3cb7a/262141793.JPG","R2120166","S","503 6658 DOW AVENUE","VBSME","$498,000","10/31/2016","79","1","1","604","2014","3","Y","1","$190.00","Apartment/Condo","NO, RENY","1","5","Burnaby South","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151930/0/120/90/f6c7e5e3aaac6afb073b94cdf73bb9c1/16/480bce975b0337ddc0f4d17221a350b5/262151930.JPG","R2130303","S","17 7370 STRIDE AVENUE","VBEED","$498,000","1/9/2017","6","2","2","915","2005","12","N","1","$171.51","Townhouse","PETR, RENR","1","5","Burnaby East","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150757/0/120/90/a14fdc20f977d26175ffcdd63801cb94/16/ac8ce089dbb27a8949129493ee7a263f/262150757.JPG","R2129130","S","205 1930 W 3RD AVENUE","VVWKT","$499,000","1/3/2017","26","1","1","759","1976","41","Y","1","$371.14","Apartment/Condo","PETY, RENN","1","5","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150191/0/120/90/9755b26cb52babfdc721b2bb461b96f4/16/42789eb83fdac3e8a6643eaff3721632/262150191.JPG","R2128564","S","309 123 W 1ST AVENUE","VVWFC","$499,000","1/2/2017","3","1","1","607","2010","7","N","1","$398.52","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152597/0/120/90/56c5fc42626fa14004f1fb9773b83ff2/16/d48eba3d4215ff7dc2abb398516c1654/262152597.JPG","R2130970","S","702 280 ROSS DRIVE","VNWFV","$499,800","1/12/2017","6","2","2","976","2010","7","N","2","$351.27","Apartment/Condo","PETY, RENY","1","5","New Westminster","2","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262084960/0/120/90/927a4246464d5c5460979b705a8c9bf4/16/94b88b9d9eeac25c8a89512bd798a4c7/262084960.JPG","R2063333","S","5980 BEACHGATE LANE","VSCSD","$499,900","4/28/2016","263","3","3","1,840","2014","3",,"4","$160.12","Townhouse","PETR, RENY","1","7","Sunshine Coast","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153555/0/120/90/0ec923e069d776ace5b720cde05df530/16/48ba922eb203d42b38438fb94f231f5a/262153555.JPG","R2131928","S","202 7000 21ST AVENUE","VBSHG","$499,900","1/17/2017","7","2","2","995","2005","12","Y","2","$290.86","Townhouse","PETR, RENR","1","6","Burnaby South","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147243/0/120/90/76891115d640d8790a3d2045a6a04fa9/16/3de3114b1426e5516989c9899c3d44e9/262147243.JPG","R2125616","S","401 1152 WINDSOR MEWS","VCQNH","$499,900","11/27/2016","45","2","2","990","2016","1",,"1","$274.97","Apartment/Condo","PETR, RENY","1","5","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152622/0/120/90/f28fada5ef6f9d19142d5cf3b3ba4383/16/e0832358292bc7f9e5dee41a3c29257d/262152622.JPG","R2130995","S","406 200 KLAHANIE DRIVE","VPMPM","$500,000","1/12/2017","16","2","2","953","2005","12","Y","1","$299.56","Apartment/Condo","PETR, RENY, SMKG","1","7","Port Moody","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117975/0/120/90/e3a94103dbb04c5389a9daba508063aa/16/bc4132b41e61a3add561c797e290a1f7/262117975.JPG","R2096348","S","102 4930 BENNETT STREET","VBSME","$500,000","7/29/2016","161","1","1","703","1978","39",,"1","$260.99","Apartment/Condo","RENN","1","5","Burnaby South","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148269/0/120/90/980fc6432c04bbd85157f9adc11fceb3/16/4d677ffb1fa6168f84884d6e40e49e42/262148269.JPG","R2126642","S","102 2445 W 3RD AVENUE","VVWKT","$500,000","12/5/2016","47","1","1","800","1975","42","Y","1","$411.92","Apartment/Condo","PETN, RENR","1","5","Vancouver West","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154484/0/120/90/1834a2abafebaa63949002752f86d1f7/16/398276af81a5924fd15564bdd3c930b4/262154484.JPG","R2132857","S","216 3727 W 10TH AVENUE","VVWPG","$500,000","1/17/2017","11","1","1","664","1999","18",,"1","$227.87","Apartment/Condo","PETR, RENY","1","6","Vancouver West","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151716/0/120/90/3141940a35d23b307a9b2f18b47650fb/16/aac0403d65a26c2e3ec90c6625036cf7/262151716.JPG","R2130089","S","138 9399 ODLIN ROAD","VRI12","$500,000","1/10/2017","14","2","2","924","2012","5",,,"$361.87","Apartment/Condo","NO","1","5","Richmond","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262139938/0/120/90/83163c6e4a14599baeb14acafa0e3044/16/fc2e3cabe9fb1fc0e8cf2ca4b6d5fecb/262139938.JPG","R2118311","S","1005 4350 BERESFORD STREET","VBSME","$500,000","10/20/2016","76","2","2","1,066","1988","29","Y","1","$365.00","Apartment/Condo","PETR, RENN","1","5","Burnaby South","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143561/0/120/90/ba125dd44759f07b747c84315e777826/16/28f48a5237cd5a2b6fabae6cd99b8559/262143561.JPG","R2121934","S","8033 CHAMPLAIN CRESCENT","VVECH","$500,000","11/7/2016","74","3","3","1,315","1982","35",,"1","$409.97","Townhouse","PETR, RENY","1","16","Vancouver East","1","2"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145759/0/120/90/446d11747a999f1277d731c3256a6023/16/6a7cc35c900d7c2fe4e9369e9b5a5ad5/262145759.JPG","R2124132","S","73 7088 17TH AVENUE","VBEED","$500,000","11/17/2016","52","2","2","912","2004","13","Y","1","$187.10","Townhouse","PETR, RENY","1","6","Burnaby East","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141920/0/120/90/f82f35bbd1855053f95cfddba48f2b21/16/28b5b8d63504633e461846e85ad64f76/262141920.JPG","R2120293","S","211 5800 ANDREWS ROAD","VRI42","$500,000","10/31/2016","70","2","2","1,054","1997","20",,"1","$375.00","Apartment/Condo","PETR, RENR","1","6","Richmond","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131869/0/120/90/7833858fb03384155144d35bc1a237c1/16/33d17825449ec070a539127491b847db/262131869.JPG","R2110242","S","2506 8031 NUNAVUT LANE","VVWMR","$500,000","9/20/2016","125","1","1","442","2016","1","Y","1","$242.14","Apartment/Condo","PETY, RENY","1","4","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153274/0/120/90/08a040fc6dbde40924985d14a154d7e5/16/f8760155832035493956277798b320ad/262153274.JPG","R2131647","S","204 6828 ECKERSLEY ROAD","VRI60","$501,800","1/16/2017","6","2","2","855","2012","5","Y","1","$278.15","Apartment/Condo","PETR, RENY","1","5","Richmond","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154472/0/120/90/281c2856bbe84c1850d8bffefdbf74fd/16/a4ec3851c9bd543b3470ee9b410ac2b9/262154472.JPG","R2132845","S","124 1055 RIVERWOOD GATE","VPQRD","$502,000","1/19/2017","7","2","3","1,280","2004","13","N","2","$196.00","Townhouse","PETR, RENR","1","8","Port Coquitlam","2","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150347/0/120/90/3744e0794a6ee31186a4c7f86a35e0b1/16/cc453c48fbdaa0faa506433f83692735/262150347.JPG","R2128720","S","318 6888 SOUTHPOINT DRIVE","VBSSS","$502,000","1/3/2017","6","2","2","823","2006","11","N",,"$253.43","Apartment/Condo","PETR, RENY","1","4","Burnaby South","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141916/0/120/90/d1a1f7aedd6e5cd8b057a1632f8b7ad4/16/60d90e770a01ce9fbe7f36e619931da2/262141916.JPG","R2120289","S","1504 200 NEWPORT DRIVE","VPMNS","$502,500","10/30/2016","82","2","2","1,026","1996","21","Y","2","$422.48","Apartment/Condo","PETR, RENR","1","5","Port Moody","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150242/0/120/90/c51da17b1ceab04fec48d556da3cbd5e/16/6a45f3c108db6dc893406fa133f3ad95/262150242.JPG","R2128615","S","305 618 ABBOTT STREET","VVWDT","$504,000","1/2/2017","5","1","1","588","2007","10",,"1","$273.07","Apartment/Condo","NO, PETY, RENY","1","6","Vancouver West","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148668/0/120/90/56882e39c76ed2d4450f5aa3d1c6955e/16/e6d13aca8f5e1427c6adf849b12ff9f8/262148668.JPG","R2127041","S","24 40200 GOVERNMENT ROAD","VSQGE","$504,000","12/6/2016","37","3","2","1,200","1993","24",,,"$182.17","Townhouse","PETR, RENR","1","6","Squamish","1","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155731/0/120/90/e7dd682a993f8ffae3b8b804db5acef6/16/8477d72281ed14038f5e330eb1c0f95b/262155731.JPG","R2134104","S","306 3107 WINDSOR GATE","VCQNH","$505,000","1/23/2017","7","2","2","986","2015","2",,"1","$296.08","Apartment/Condo","PETR","1","5","Coquitlam","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152632/0/120/90/0b9baf0505671b6aca73164f90a34849/16/f728908a0dc1c5849b60edd17bcfeb43/262152632.JPG","R2131005","S","2204 9280 SALISH COURT","VBNSH","$505,000","1/11/2017","5","2","2","1,549","1977","40","Y","2","$548.00","Apartment/Condo","PETN, RENN","1","8","Burnaby North","2","0"
