"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262267543/0/120/90/3d1dc441f79ee1a2076eac77f03ee51e/15/fd48643d854ac8dcf2271e9f274f2ca5/262267543.JPG","R2245916","S","12121 GARDEN STREET","VMRWC","$625,000","3/8/2018","35","2","1","1,025","1955","63","100.00",,"1","HOUSE","1ST","4","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262275582/0/120/90/2e595671e0fb0344ec7db1a71b93216b/16/df1e2fb37576d43fbeaedf1870f8b293/262275582.JPG","R2253955","S","24256 102B AVENUE","VMRAL","$638,000","4/4/2018","12","4","2","1,670","2002","16","0.00",,"1","HOUSE","SPLIT","9","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250104/0/120/90/3d555d213fff7aa5b782c7a2f22e106b/16/7da52f2af851514d545ff0e1f22fa0c6/262250104.JPG","R2228477","S","6253 KEVINS ROAD","VSCSD","$648,888","12/13/2017","117","4","3","1,900","2009","9","59.00","119","1","HOUSE","2ST","9","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262280535/0/120/90/9f5084ff6f911de7012cf3f55be28655/16/fed5313f43327d3b3719de7c91f4f61c/262280535.JPG","R2258908","S","4850 SUNSHINE COAST HIGHWAY","VSCSD","$649,900","4/19/2018","2","2","1","888","1950","68","120.00","400'","1","HACR","1ST, RANBG","5","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277851/0/120/90/32697f484789291c37b75324f55f6cfe/16/6ee2a98a73b27c0bd428c1e7d0d448cc/262277851.JPG","R2256224","S","21988 LOUGHEED HIGHWAY","VMRWC","$650,000","4/10/2018","8","4","2","1,900","1948","70","66.00","132","1","HOUSE","RBBMT","11","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270009/0/120/90/2acea360a314f353d9640a9d31c2cac3/16/d52236dc54dfe1b75bfbba19939ef5cd/262270009.JPG","R2248382","S","5804 MEDUSA STREET","VSCSD","$650,000","3/16/2018","42","4","3","2,615","1974","44","0.00",,"1","HOUSE","2ST","13","Sunshine Coast","2","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262279179/0/120/90/e295f94dcb29e3a5fab51dbb16961fe8/16/be7997da3337cf9d896e67a23e738916/262279179.JPG","R2257552","S","1334 EAGLECLIFF ROAD","VBDBD","$652,000","4/16/2018","7","4","1","1,481","1974","44","0.00",,"1","HOUSE","RANBG","9","Bowen Island","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272896/0/120/90/df88a31caf8d94a8e41c37c883b74667/16/c453e723275435241562e1475a4a5bfd/262272896.JPG","R2251269","S","7098 DALE ROAD","VSCSD","$667,000","3/27/2018","31","4","3","2,470","1979","39","85.00","164","1","HOUSE","2ST","11","Sunshine Coast","1","2"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262261801/0/120/90/b504dc1aa74b19f2d5e02cf4333d3f61/16/56349e3b08946c1738c4ee6209cf01f0/262261801.JPG","R2240174","S","22942 GILLEY AVENUE","VMREC","$668,000","2/9/2018","77","3","2","1,168","1977","41","70.00","103","1","HOUSE","RANBG","7","Maple Ridge","1","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262275709/0/120/90/c00517302ede690bd0312fe817160492/16/1ce52e8391e9ba8b7b34d9412dd581e7/262275709.JPG","R2254082","S","11851 HAWTHORNE STREET","VMRCO","$670,000","4/5/2018","4","3","1","1,092","1962","56","70.00","109","1","HOUSE","RANBG","7","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262263869/0/120/90/92d9691c3c98f5c327884852ca96c704/16/feeda471b80de9415340cb1abdcc59a5/262263869.JPG","R2242242","S","752 HILLCREST ROAD","VSCGB","$672,500","2/22/2018","40","6","3","2,101","2004","14","49.00","125","2","HOUSE","2ST","14","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272473/0/120/90/d93951dfa2b78b25fa4532f2e40f42c1/16/245207bc1c6181f014bc07d0ea32cace/262272473.JPG","R2250846","S","323 SHOAL LKOUT ROAD","VSCGB","$675,000","3/26/2018","19","4","2","2,288","1972","46","124.00","140 IRREG.","2","HOUSE","2ST","11","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262282207/0/120/90/1835f1400156529a5f69869193d98b46/16/4983c0a6b0cb616e29bfb586f0bf9e84/262282207.JPG","R2260580","S","11361 MAPLE CRESCENT","VMRSW","$675,000","4/24/2018","4","4","2","2,003","1990","28","80.00","101","1","HOUSE","RANBG","8","Maple Ridge","1","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262282190/0/120/90/cb60378e37456335b7d3c94bec70cf27/16/3aa1812b0887ef50c92b25a811c82e45/262282190.JPG","R2260563","S","24399 102ND AVENUE","VMRAL","$675,000","4/24/2018","5","3","3","2,246","2004","14","0.00","0.00","1","HOUSE","2BSMT","8","Maple Ridge","2","1"
