"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250905/0/120/90/d7bfa7c485a51bacf7e4fb95029acc01/16/72a92160e2fbb8e0d46991995903ce1f/262250905.JPG","R2229278","S","204 22515 116 AVENUE","VMREC","$479,900","12/22/2017","14","2","2","1,786","1987","31","N","1","$310.09","Townhouse","AGER, RENN","1","7","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249812/0/120/90/c2ee54b91164a566e2739a43a08c6610/16/8248076e60569dbae29ad7810134a79b/262249812.JPG","R2228185","S","304 6689 WILLINGDON AVENUE","VBSME","$480,000","12/12/2017","27","2","2","902","1976","42","Y","1","$286.35","Apartment/Condo","PETR, RENR","1","6","Burnaby South","1","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262238259/0/120/90/2648e429f04f9e87603cfe54d90ba26d/16/dee7082aadd1327e667ef337106cad97/262238259.JPG","R2216632","S","1202 1180 PINETREE WAY","VCQNC","$480,000","10/23/2017","73","2","2","916","1993","25","Y","1","$265.15","Apartment/Condo","PETN, RENN","1","5","Coquitlam","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249321/0/120/90/fb944502fbb9f0b3888bb651d164e5ec/16/0ba29ac45aa38647db3fedf017364e9c/262249321.JPG","R2227694","S","AP2 1400 ALTA LAKE ROAD","VWHCR","$480,000","12/8/2017","26","1","1","650","1975","43","Y","4","$345.56","Apartment/Condo","PETY","1","3","Whistler","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252732/0/120/90/cc12dde4986325dcda23c75ffcbc6c78/14/d91a8ed47c9434e87ee70dc894d49383/262252732.JPG","R2231105","S","115 737 HAMILTON STREET","VNWUP","$480,000","1/8/2018","7","2","2","1,035","1984","34","Y","1","$265.19","Apartment/Condo","PETR, RENR","1","7","New Westminster","1","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255434/0/120/90/43ad955929cfa071be6222721c3a2610/16/f66c39b027a0d126ca5cd9c40de380b0/262255434.JPG","R2233807","S","613 1040 PACIFIC STREET","VVWWE","$481,000","1/22/2018","5","1","1","508","1982","36","Y","0","$243.92","Apartment/Condo","PETR","1","4","Vancouver West","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252980/0/120/90/25888d76e04b82d52fe1d0d432ddbd76/16/d8ae5fbedbb6ef37c9d3223f6a020724/262252980.JPG","R2231353","S","101 1750 AUGUSTA AVENUE","VBNSF","$481,000","1/10/2018","6","2","1","868","1985","33","Y","2","$345.57","Apartment/Condo","PETR, RENY","1","6","Burnaby North","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262247880/0/120/90/17c45530cfdf26213405f9d7d060c033/16/8b3bde28e3a73a84de7f1693bb71c880/262247880.JPG","R2226253","S","3413 5119 GARDEN CITY ROAD","VRI60","$483,000","12/3/2017","56","1","1","645","2005","13","Y","1","$179.86","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253699/0/120/90/0d89145513ac7a631b0eed59b2cc793e/16/b6ccce6998ce00ae2e85b8430f2c8b57/262253699.JPG","R2232072","S","50 433 SEYMOUR RIVER PLACE","VNVSY","$485,000","1/15/2018","8","1","1","493","2016","2","Y","1","$108.89","Townhouse","PETR, RENY","1","4","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248344/0/120/90/4c6be58b863342cd27e09a8a9911e0ec/16/7741991808bb533f24fd755d0fef8c92/262248344.JPG","R2226717","S","113 2343 ATKINS AVENUE","VPQCE","$485,000","12/5/2017","49","2","2","828","2011","7","Y","2","$251.79","Apartment/Condo","PETR, RENY","1","7","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255718/0/120/90/3769112b023c7acddcb61b7ef43f38a6/16/2a08be09ef85642a970781c8ac8a6943/262255718.JPG","R2234091","S","1308 1 RENAISSANCE SQUARE","VNWQY","$485,000","1/23/2018","8","1","1","730","2009","9",,"1","$241.61","Apartment/Condo","PETY, RENY","1","6","New Westminster","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250946/0/120/90/a3524e694e0b919820c972681ac678f5/16/db90e18d6a52d5cd00d4e7028c96b20f/262250946.JPG","R2229319","S","211 1188 JOHNSON STREET","VCQER","$485,000","12/27/2017","19","2","2","820","2011","7",,"1","$266.55","Apartment/Condo","NO","1","5","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250626/0/120/90/ff227f7f77eb34d1fd2735dd994c16ec/16/e12885cb7d7bacb9da6fb0ba1c26afd8/262250626.JPG","R2228999","S","2062 PURCELL WAY","VNVLY","$485,000","12/20/2017","22","2","1","890","1976","42",,"1","$430.00","Apartment/Condo","PETR, RENR","1","5","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253625/0/120/90/7e3e080e25f614de82738c69ed8b5546/16/df98b06139a042873502400163a77e5e/262253625.JPG","R2231998","S","1406 958 RIDGEWAY AVENUE","VCQCC","$486,000","1/15/2018","8","1","1","596","2014","4","Y","1","$223.76","Apartment/Condo","PETR, RENY","1","5","Coquitlam","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248112/0/120/90/7d8a5dddbea0447cc2eaa09eb195ea81/16/c05e6cf26816b5a1c318ab6518209844/262248112.JPG","R2226485","S","806 2968 GLEN DRIVE","VCQNC","$488,000","11/30/2017","52","1","1","631","2012","6","N","1","$180.95","Apartment/Condo","PETR, RENY","1","4","Coquitlam","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248769/0/120/90/54049c5e2e1ec92562088be56011658e/16/535e1833e8505f74ef50d111124e27b5/262248769.JPG","R2227142","S","1503 9633 MANCHESTER DRIVE","VBNCA","$488,000","12/6/2017","30","2","2","800","1994","24","Y","1","$205.95","Apartment/Condo","NO, PETY, RENY","1","6","Burnaby North","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255721/0/120/90/19889901ed017adb3a695fefc0a3e6c2/16/bbd37b238f76ee75a5620776df911fe2/262255721.JPG","R2234094","S","102 10 RENAISSANCE SQUARE","VNWQY","$488,000","1/22/2018","7","1","2","772","2006","12","N","1","$278.91","Apartment/Condo","PETR, RENY","1","5","New Westminster","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248251/0/120/90/e991e47a132d322c108cb23c4f0b1202/16/0a0255a7159db9da80fb638277952a35/262248251.JPG","R2226624","S","1501 6888 COONEY ROAD","VRI60","$488,000","12/5/2017","56","1","1","538","2012","6","Y","1","$192.31","Apartment/Condo","NO","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262237166/0/120/90/490db8e5b304478bf1d15b467f2c9b31/16/e20c32cfa0610a75153daaf3f896b548/262237166.JPG","R2215539","S","905 9266 UNIVERSITY CRESCENT","VBNSF","$489,000","10/16/2017","95","2","2","840","2006","12","Y","1","$336.03","Apartment/Condo","PETR","1","5","Burnaby North","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254003/0/120/90/2be9ffa2ff687432f7b172e18ff6685b/16/2f136cce52b73081dba459b12c50d45e/262254003.JPG","R2232376","S","7 12071 232B STREET","VMREC","$489,900","1/16/2018","0","2","2","1,216","1992","26",,"2","$226.00","Townhouse","PETR, RENN","1","7","Maple Ridge","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239081/0/120/90/dfab4473bbe5f048d5f3c5f4c323923e/16/a2b16530a97acebf708a462f9c712b1d/262239081.JPG","R2217454","S","116 10177 RIVER DRIVE","VRI11","$489,900","10/23/2017","100","1","1","721","2018","0","N","1","$0.00","Apartment/Condo","PETY, RENY","1","5","Richmond","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262241873/0/120/90/a78528086dd6bd04afb3413682302f31/16/7a671ef21363e2a984cdccfd8bb9a579/262241873.JPG","R2220246","S","217 12635 190A STREET","VPIMM","$490,000","11/7/2017","69","2","2","785","2014","4","Y","1","$245.00","Apartment/Condo","PETR, RENY","1","8","Pitt Meadows","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255426/0/120/90/e06d076b1b7b42eb525f6c15f9dcbb76/15/1e1c2e93e25af6da510cd1dc496643cf/262255426.JPG","R2233799","S","214 22150 DEWDNEY TRUNK ROAD","VMRWC","$490,000","1/22/2018","2","3","2","1,270","2007","11","Y","2","$325.00","Apartment/Condo","PETR, RENN","1","6","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254287/0/120/90/b7193d0a9447998d9511a82614f42a9b/16/6b049fd2515f0767cdae95f8c0dd784e/262254287.JPG","R2232660","S","504 3071 GLEN DRIVE","VCQNC","$490,000","1/17/2018","1","2","2","980","1993","25","Y",,"$342.05","Apartment/Condo","PETR, RENR","1","5","Coquitlam","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251558/0/120/90/869dbb8a4c856f8675e36c6f686135cd/16/216713e50d7b518cc6cd73063250f265/262251558.JPG","R2229931","S","207 250 SALTER STREET","VNWQB","$490,000","1/3/2018","5","1","1","720","2007","11","N","2","$250.52","Apartment/Condo","PETR, RENY","1","5","New Westminster","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253093/0/120/90/d7c04d5e19941d8f83009c735ba2000f/16/a90838d784ace2db7bf4836664178ed9/262253093.JPG","R2231466","S","605 7371 WESTMINSTER HIGHWAY","VRI60","$490,000","1/10/2018","5","1","1","570","2008","10",,"1","$235.00","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253586/0/120/90/0e145c44e418c632ea9c1648a2496f37/16/0e963f539b2f14ce920ac4362fdfc0bc/262253586.JPG","R2231959","S","111 7437 MOFFATT ROAD","VRI61","$490,000","1/15/2018","6","1","1","1,065","1991","27",,"1","$331.51","Apartment/Condo","PETR, RENN","1","5","Richmond","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262246171/0/120/90/69b368b991ddf1a6ee7bc9026545bc80/16/1ed0a47f0151506aad20b8e2b78b3dcd/262246171.JPG","R2224544","S","802 7362 ELMBRIDGE WAY","VRI60","$490,000","11/23/2017","49","1","1","595","2008","10",,"1","$233.17","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252518/0/120/90/010d3d700bcad439929710dcdac4484e/16/9a72a386cfc6e2a904b57910d50d55b9/262252518.JPG","R2230891","S","206 212 FORBES AVENUE","VNVLL","$491,500","1/9/2018","6","1","1","643","1977","41","Y","1","$298.65","Apartment/Condo","PETR, RENY","1","6","North Vancouver","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253857/0/120/90/67f3a2272a901c4822143ccb835cc689/16/e635be4e2203860cd4e57b14b4fcb3ec/262253857.JPG","R2232230","S","1604 3755 BARTLETT COURT","VBNSH","$493,000","1/15/2018","10","2","2","928","1976","42","Y","1","$438.10","Apartment/Condo","PETR, RENN","1","6","Burnaby North","1","1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262256065/0/120/90/f5a8c7406e131cd3f04145235bf66930/16/8b05249dab235a6ba4d3b676d36eff9c/262256065.JPG","R2234438","S","508 55 TENTH STREET","VNWDT","$495,000","1/24/2018","5","2","2","825","1994","24","N","2","$318.18","Apartment/Condo","PETR, RENY","1","5","New Westminster","2","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252598/0/120/90/b054f5326f545cc3b7f1a176945f292b/16/cb974d81592d50505a98e753093c78cf/262252598.JPG","R2230971","S","118 8100 JONES ROAD","VRI61","$495,000","1/8/2018","5","2","2","881","1995","23",,,"$287.34","Apartment/Condo","PETY, RENR","1","7","Richmond","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254059/0/120/90/bdd8e4e0048ab4252c336bc1deea8667/16/0a92bebef8925a93568dad272bc7e2f0/262254059.JPG","R2232432","S","506 8246 LANSDOWNE ROAD","VRI60","$495,000","1/16/2018","6","1","1","820","1995","23","Y","1","$271.57","Apartment/Condo","PETN, RENY","1","4","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252131/0/120/90/641c5c967c91c0edfd6899effb0ef588/16/54cef3630df25c4228ed2f76878d5a9a/262252131.JPG","R2230504","S","1009 8988 PATTERSON ROAD","VRI12","$495,000","1/5/2018","3","1","1","537","2017","1",,"1","$239.00","Apartment/Condo","NO","1","5","Richmond","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255598/0/120/90/5dcf3a48a1b33b967770dfd9786b490d/16/dfa50d7f8b6361561bd5a5a72d4f16df/262255598.JPG","R2233971","S","1209 8333 ANDERSON ROAD","VRI60","$495,000","1/23/2018","5","1","1","527","2012","6","N","1","$188.47","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251715/0/120/90/ca6c66429dffda291179547f9043abfe/16/4b2f7374a0d5ac30267f330b128fcae1/262251715.JPG","R2230088","S","353 4099 STOLBERG STREET","VRI12","$495,000","1/3/2018","9","2","1","720","2013","5","N","1","$300.00","Apartment/Condo","NO, PETY, RENY","1","5","Richmond","1","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252713/0/120/90/5815e4edcdbfa63c1d87603364628c13/16/44047785480a1ff7604b6f83e60c5bfc/262252713.JPG","R2231086","S","1110 7733 FIRBRIDGE WAY","VRI60","$496,000","1/8/2018","6","1","1","508","2015","3","N","1","$188.92","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262240307/0/120/90/a9a6c155e0c192e7f0530915552c84f0/16/c21b9ee4a32e07bffe23cfead344b5b2/262240307.JPG","R2218680","S","1505 8100 SABA ROAD","VRI60","$497,000","10/31/2017","72","1","1","583","2003","15","Y","1","$235.00","Apartment/Condo","NO","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255212/0/120/90/262ff33666780491f0014b97fd8a6903/16/70deaf627a5c30cdbfac793d7d51153a/262255212.JPG","R2233585","S","321 19677 MEADOW GARDENS WAY","VPINM","$498,000","1/22/2018","4","2","2","1,178","2007","11",,"2","$334.64","Apartment/Condo","PETR, RENR","1","8","Pitt Meadows","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262245016/0/120/90/e99693a8e1eaed12be6a68a01495b8cf/16/70a5b8c919e835e733d2a51b2c210b37/262245016.JPG","R2223389","S","106 3660 VANNESS AVENUE","VVECO","$498,800","11/20/2017","48","1","1","660","2006","12","Y",,"$245.81","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250823/0/120/90/b33038b392ab1b19b7171344f35f29e5/16/c4907bab7d3f4dd522bfbfa660f17e4d/262250823.JPG","R2229196","S","320 6833 VILLAGE GREEN GROVE","VBSHG","$499,000","12/20/2017","13","2","1","768","2000","18","N","2","$279.23","Apartment/Condo","PETR, RENY","1","5","Burnaby South","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252054/0/120/90/5b8ee32049e2090408ba7efef843f676/16/b109fbf328c51cdb149f28b9aedf5453/262252054.JPG","R2230427","S","101 7227 ROYAL OAK AVENUE","VBSME","$499,000","1/8/2018","7","1","1","618","2011","7","Y","1","$196.29","Apartment/Condo","PETR, RENR","1","5","Burnaby South","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253354/0/120/90/944e198b34a6b803e1dd42ef66437300/16/d3bc8d98e799e55478b844d346de98bc/262253354.JPG","R2231727","S","415 2439 WILSON AVENUE","VPQCE","$499,900","1/11/2018","7","2","2","1,021","1993","25","N","2","$324.41","Apartment/Condo","PETR, RENN","1","7","Port Coquitlam","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255397/0/120/90/a1affb6eba49343d62b184be7bf884a3/16/466e36d2f80c4f8bfb7a6fbdc00a531c/262255397.JPG","R2233770","S","312 9329 UNIVERSITY CRESCENT","VBNSF","$499,900","1/22/2018","5","2","2","860","2004","14","N","1","$256.37","Apartment/Condo","PETY, RENY","0","6","Burnaby North","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253558/0/120/90/be7bfc1b1283a192d0ff83838b1fef90/16/22bffb1ee85b3a72f665594817eae861/262253558.JPG","R2231931","S","21 20653 THORNE AVENUE","VMRSW","$499,999","1/15/2018","8","3","2","1,252","1985","33",,"2","$299.99","Townhouse","PETR, RENR","1","8","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254619/0/120/90/bdeaf995aebfd0afcd1875efb0dab2b2/16/0fbd288430238becc253d62cbdaadcbf/262254619.JPG","R2232992","S","404 2733 ATLIN PLACE","VCQCE","$500,000","1/15/2018","7","2","2","1,153","1989","29",,"1","$358.73","Apartment/Condo","PETY, RENR","1","6","Coquitlam","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254316/0/120/90/dc1e8963d0c025be6bb840863724e64e/16/d38028dd5ac868ec8a75e2a8c77ca0d8/262254316.JPG","R2232689","S","201 110 W 4TH STREET","VNVLL","$500,000","1/16/2018","8","1","1","612","1981","37","Y","1","$326.09","Apartment/Condo","PETN, RENY","1","5","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254310/0/120/90/b82d1f7609412ba507fbb749abe7612d/16/1a3856596028cdc9ab2b03e41381bb75/262254310.JPG","R2232683","S","304 2985 PRINCESS CRESCENT","VCQCY","$500,000","1/16/2018","8","2","2","1,013","1995","23","Y","1","$434.45","Apartment/Condo","AGER, PETR, RENN","1","5","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254080/0/120/90/7c5f2d88159ee1b4c4f0c1a3e4b081fd/16/1700fd3ec8b485d44576e1376ce3bfea/262254080.JPG","R2232453","S","101 12075 EDGE STREET","VMREC","$500,000","1/16/2018","14","2","2","949","2013","5","Y",,"$312.02","Apartment/Condo","PETR, RENY","1","6","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252021/0/120/90/70a5d0573d7bfbd870c545f4b78260aa/16/9cd1e15cba8111152c71442e7c2fa72e/262252021.JPG","R2230394","S","508 1128 SIXTH AVENUE","VNWUP","$500,000","1/7/2018","9","1","2","826","1996","22","Y","1","$345.69","Apartment/Condo","PETY, RENR","1","6","New Westminster","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253119/0/120/90/06bb8306b561305858149658e283e750/16/f6b623eb04ff4a9e0bed37bb7eccc37f/262253119.JPG","R2231492","S","3504 3080 LINCOLN AVENUE","VCQNC","$500,000","1/10/2018","16","1","1","536","2016","2",,"1","$180.71","Apartment/Condo","PETR, RENY","1","4","Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253012/0/120/90/63b90e4bb9ec33cf206ef55566b481f6/16/edacb5080be447aaf18aef8adf5fbe3a/262253012.JPG","R2231385","S","106 175 W 4 STREET","VNVLL","$500,000","1/10/2018","18","1","1","698","1990","28","Y","1","$344.47","Apartment/Condo","PETY, RENR","1","5","North Vancouver","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251750/0/120/90/7250e4f4e0cbccba693dcd184b13d582/16/c625f375ccd1fa95d3b04b531795e35b/262251750.JPG","R2230123","S","427 19673 MEADOW GARDENS WAY CRESCENT","VPINM","$500,000","1/2/2018","5","2","2","1,051","2008","10","Y","1","$298.00","Apartment/Condo","PETR, RENR","1","6","Pitt Meadows","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253822/0/120/90/b11566ed8cc481f97db361afa1b9f33e/16/c1d505e2e7ca7a8d7b58c7b69ab41c7c/262253822.JPG","R2232195","S","219 4373 HALIFAX STREET","VBNBP","$500,000","1/15/2018","5","2","1","886","1984","34","Y","1","$289.42","Apartment/Condo","PETN, RENY","1","6","Burnaby North","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262256549/0/120/90/0b9cc1524627de23fd72f85d7b9bc1dd/16/4db390bf3fd2e9f24e8ada5eb98ac7ac/262256549.JPG","R2234922","S","210 1150 BAILEY STREET","VSQDT","$500,000","1/25/2018","3","2","1","785","2016","2","Y","1","$234.37","Apartment/Condo","PETR, RENY","1","5","Squamish","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262242201/0/120/90/e78b026e7141739a3b68dbaa970b8982/16/0fcba7fa5647cbe7cb091f2eec6cf676/262242201.JPG","R2220574","S","1210 5400 HOLLYBRIDGE WAY","VRI60","$500,600","11/7/2017","59","1","1","590","2020","0",,"1","$0.00","Apartment/Condo","PETY, RENY","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252826/0/120/90/a86422f1f8eff3a2fc271f517ebcfc28/15/77dfd95f63e0891b69101d466a77e652/262252826.JPG","R2231199","S","1708 271 FRANCIS WAY","VNWFV","$501,000","1/5/2018","8","1","1","635","2016","2","Y","1","$200.79","Apartment/Condo","PETR, RENY","1","5","New Westminster","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253686/0/120/90/faf0f5d5006ddbd542a3c01c7f339368/16/06d2255540d883df003f75b1150f4883/262253686.JPG","R2232059","S","1201 121 TENTH STREET","VNWUP","$501,500","1/15/2018","8","1","1","969","1990","28","Y","1","$312.30","Apartment/Condo","PETN, RENY","1","5","New Westminster","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251341/0/120/90/d19f06680089135b80b97bebf1c9b2cd/16/55eb251a2317ae9af613591d887c7042/262251341.JPG","R2229714","S","233 9333 TOMICKI AVENUE","VRI12","$504,500","1/1/2018","6","1","1","665","2014","4","N","1","$323.46","Apartment/Condo","PETR, RENY, SMKG","1","5","Richmond","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249296/0/120/90/a6b3fa18b9a415a295c6f8d7dd5c8748/16/cd12bf7b041cf3bfdaa502d9e444e9ce/262249296.JPG","R2227669","S","31 11757 236 STREET","VMRCO","$504,500","12/11/2017","21","3","2","1,316","1996","22",,"2","$211.00","Townhouse","PETY, PETR, RENR","1","7","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255818/0/120/90/fcbfe2ebc0dedde7c8de98b7e8219543/16/56d41809cf25b308bdf824d68bb3d27c/262255818.JPG","R2234191","S","1102 963 CHARLAND AVENUE","VCQCC","$505,000","1/23/2018","8","1","1","682","2014","4","Y","1","$213.82","Apartment/Condo","PETR, RENY","1","7","Coquitlam","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254625/0/120/90/b06e473ca2f6eaa86e7a6e3e234df109/16/ec018f14b1f83c0b50f0b169eeef83b2/262254625.JPG","R2232998","S","203 9371 HEMLOCK DRIVE","VRI62","$508,000","1/18/2018","5","1","1","635","2008","10",,"1","$246.16","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262247625/0/120/90/ac3fc58dbb1eb39973cdf58ae8d32d5c/16/8bed5d5b6127204d2d6622ba8500c3db/262247625.JPG","R2225998","S","1112 6971 ELMBRIDGE WAY","VRI60","$508,000","12/1/2017","38","1","1","542","2014","4","N","1","$227.79","Apartment/Condo","PETR, RENR","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251101/0/120/90/40dc8d3f59c0f044c7b4c98725275636/16/6cfe6e337ea7632c5ab7eb1852fa968b/262251101.JPG","R2229474","S","203 10155 RIVER DRIVE","VRI11","$508,000","12/28/2017","10","2","2","800","2014","4",,,"$315.00","Apartment/Condo","PETR, RENY","1","5","Richmond","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254029/0/120/90/6f4d414937ea3d0f6089d5e98f63124b/16/fd52f73f579829599d45da28310fdd56/262254029.JPG","R2232402","S","1017 9171 FERNDALE ROAD","VRI62","$508,000","1/14/2018","8","1","1","630","2008","10","N","1","$195.25","Apartment/Condo","PETY, RENY","1","5","Richmond","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251867/0/120/90/31924af12b90d8eb1f7b9bf4a5e10b42/16/cb0c5a0ae5f70ba960432ddf2761a087/262251867.JPG","R2230240","S","708 610 VICTORIA STREET","VNWDT","$508,800","1/5/2018","12","2","1","689","2007","11","N","1","$228.78","Apartment/Condo","PETR","1","6","New Westminster","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262255254/0/120/90/216e2b29126262e27d9f1a377d650a3c/16/b5499e25da6d9dc3e5c3c7199a28bc86/262255254.JPG","R2233627","S","1202 838 AGNES STREET","VNWDT","$510,000","1/22/2018","8","2","2","818","1993","25","N","2","$315.10","Apartment/Condo","PETR, RENY","1","7","New Westminster","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252062/0/120/90/4f911a80053f744c9de463ede616038a/16/6336b4dc9231bcdd62f0cb80306e0cd0/262252062.JPG","R2230435","S","108 9329 UNIVERSITY CRESCENT","VBNSF","$510,000","1/8/2018","4","2","2","954","2004","14","N","1","$282.66","Apartment/Condo","PETR, RENY","0","6","Burnaby North","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262254566/0/120/90/2e144941b40b33ba57d6f5f399f5b80e/16/d9cf6b49ad33537eebd2bfa472058e67/262254566.JPG","R2232939","S","105 2133 DUNDAS STREET","VVEHA","$510,000","1/16/2018","2","2","1","736","1993","25",,"1","$328.30","Apartment/Condo","PETR, RENR","1","6","Vancouver East","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252872/0/120/90/f5841586be23b311bf0900b1ef9403b7/16/b4147148205e8f7a52a649bb92d2cd21/262252872.JPG","R2231245","S","121 3 RIALTO COURT","VNWQY","$510,000","1/10/2018","6","2","2","1,037","1993","25","Y","1","$350.00","Apartment/Condo","PETR, RENN","1","5","New Westminster","2","0"
